,index,ch1,ch2,ch3,dopp,UC,UC_count,Manual_Uc_Status
63,0.328,0,0,369,0,0,0,-1
64,0.333,0,0,367,0,0,0,-1
65,0.338,0,0,362,0,8,0,-1
66,0.343,0,0,363,0,0,0,-1
67,0.349,0,0,358,0,-10,0,-1
68,0.354,0,0,353,0,-3,0,-1
69,0.36,0,0,355,0,-3,0,-1
70,0.364,0,0,342,0,-2,0,-1
71,0.369,0,0,337,0,0,0,-1
72,0.375,0,0,337,0,2,0,-1
73,0.38,0,0,337,0,0,0,-1
74,0.387,0,0,325,0,0,0,-1
75,0.391,0,0,313,0,2,0,-1
76,0.398,0,0,320,0,2,0,-1
77,0.402,0,0,316,0,2,0,-1
78,0.407,0,0,299,0,-2,0,-1
79,0.412,0,0,302,0,-1,0,-1
80,0.417,0,0,291,0,1,0,-1
81,0.422,0,0,294,0,5,0,-1
82,0.427,0,0,279,0,-5,0,-1
83,0.432,0,0,274,0,-3,0,-1
84,0.438,0,0,276,0,-3,0,-1
85,0.443,0,0,263,0,3,0,-1
86,0.447,0,0,257,0,-4,0,-1
87,0.452,0,0,259,0,0,0,-1
88,0.457,0,0,253,0,0,0,-1
89,0.463,0,0,245,0,1,0,-1
90,0.468,0,0,233,0,-1,0,-1
91,0.473,0,0,224,0,-3,0,-1
92,0.477,0,0,227,0,0,0,-1
93,0.482,0,0,208,0,-1,0,-1
94,0.487,0,0,206,0,-2,0,-1
95,0.492,0,0,188,0,0,0,-1
96,0.497,0,0,198,0,0,0,-1
97,0.502,0,0,182,0,1,0,-1
98,0.508,0,0,177,0,-1,0,-1
99,0.513,0,0,176,0,-1,0,-1
100,0.519,0,0,175,0,0,0,-1
101,0.523,0,0,151,0,0,0,-1
102,0.528,0,0,153,0,0,0,-1
103,0.533,0,0,147,0,3,0,-1
104,0.538,0,0,149,0,0,0,-1
105,0.543,0,0,138,0,0,0,-1
106,0.548,0,0,128,0,0,0,-1
107,0.554,0,0,118,0,0,0,-1
108,0.56,0,0,126,0,-2,0,-1
109,0.565,0,0,107,0,-1,0,-1
110,0.569,0,0,98,0,-1,0,-1
111,0.574,0,0,102,0,0,0,-1
112,0.579,0,0,98,0,0,0,-1
113,0.586,0,0,80,0,-2,0,-1
114,0.593,0,0,76,0,0,0,-1
115,0.598,0,0,73,0,1,0,-1
116,0.602,0,0,50,0,2,0,-1
117,0.607,0,0,55,0,0,0,-1
118,0.612,0,0,48,0,0,0,-1
119,0.617,0,0,49,0,0,0,-1
120,0.623,0,0,42,0,0,0,-1
121,0.629,0,0,27,0,-1,0,-1
122,0.635,0,0,30,0,0,0,-1
123,0.639,0,0,30,0,0,0,-1
124,0.645,0,0,16,0,0,0,-1
125,0.649,0,0,3,0,0,0,-1
126,0.654,0,0,16,0,0,0,-1
127,0.66,0,0,13,0,0,0,-1
128,0.666,0,0,9,0,-1,0,-1
129,0.671,0,0,0,0,0,0,-1
130,0.678,0,0,0,0,0,0,-1
131,0.682,0,0,0,0,0,0,-1
132,0.687,0,0,0,0,0,0,-1
133,0.692,0,0,0,0,0,0,-1
134,0.698,0,0,0,0,0,0,-1
135,0.702,0,0,0,0,0,0,-1
136,0.707,0,0,2,0,1,0,-1
137,0.716,0,0,1,0,6,0,-1
138,0.72,0,0,12,0,9,0,-1
139,0.727,0,0,27,0,16,0,-1
140,0.731,0,0,33,0,18,0,-1
141,0.736,0,0,33,0,19,0,-1
142,0.741,0,0,43,0,25,0,-1
143,0.746,0,0,51,0,32,0,-1
144,0.753,0,0,69,0,36,0,-1
145,0.759,0,0,71,0,37,0,-1
146,0.765,0,0,77,0,47,0,-1
147,0.769,0,0,81,0,49,0,-1
148,0.776,0,0,89,0,51,0,-1
149,0.78,0,0,94,0,52,0,-1
150,0.787,0,0,107,0,62,0,-1
151,0.792,0,0,111,0,63,0,-1
152,0.797,0,0,102,0,60,0,-1
153,0.803,0,0,113,0,66,0,-1
154,0.808,0,0,113,0,70,0,-1
155,0.813,0,0,121,0,69,0,-1
156,0.818,0,0,119,0,69,0,-1
157,0.823,0,0,128,0,75,0,-1
158,0.828,0,0,134,0,77,0,-1
159,0.833,0,0,124,0,76,0,-1
160,0.839,0,0,132,0,76,0,-1
161,0.843,0,0,139,0,80,0,-1
162,0.848,0,0,141,0,83,0,-1
163,0.853,0,0,141,0,81,0,-1
164,0.858,0,0,137,0,81,0,-1
165,0.863,0,0,136,0,85,0,-1
166,0.87,0,0,150,0,86,0,-1
167,0.874,0,0,144,0,85,0,-1
168,0.879,0,0,144,0,85,0,-1
169,0.885,0,0,152,0,90,0,-1
170,0.889,0,0,158,0,92,0,-1
171,0.894,0,0,150,0,87,0,-1
172,0.899,0,0,145,0,87,0,-1
173,0.904,0,0,157,0,91,0,-1
174,0.909,0,0,159,0,93,0,-1
175,0.915,0,0,155,0,89,0,-1
176,0.92,0,0,159,0,90,0,-1
177,0.925,0,0,149,0,94,0,-1
178,0.93,0,0,163,0,96,0,-1
179,0.935,0,0,159,0,93,0,-1
180,0.94,0,0,157,0,93,0,-1
181,0.946,0,0,155,0,97,0,-1
182,0.95,0,0,164,0,96,0,-1
183,0.957,0,0,162,0,94,0,-1
184,0.962,0,0,169,0,97,0,-1
185,0.966,0,0,176,0,103,0,-1
186,0.971,0,0,157,0,101,0,-1
187,0.976,0,0,167,0,97,0,-1
188,0.983,0,0,171,0,100,0,-1
189,0.989,0,0,171,0,101,0,-1
190,0.993,0,0,170,0,98,0,-1
191,0.998,0,0,165,0,96,0,-1
192,1.3,0,0,156,0,99,0,-1
193,1.8,0,0,172,0,101,0,-1
194,1.13,0,0,164,0,97,0,-1
195,1.21,0,0,167,0,94,0,-1
196,1.25,0,0,170,0,97,0,-1
197,1.31,0,0,162,0,98,0,-1
198,1.35,0,0,161,0,93,0,-1
199,1.4,0,0,163,0,91,0,-1
200,1.45,0,0,160,0,95,0,-1
201,1.51,0,0,160,0,95,0,-1
202,1.55,0,0,151,0,91,0,-1
203,1.6,0,0,154,0,90,0,-1
204,1.66,0,0,153,0,93,0,-1
205,1.72,0,0,155,0,91,0,-1
206,1.79,0,0,148,0,86,0,-1
207,1.83,0,0,149,0,88,0,-1
208,1.88,0,0,156,0,88,0,-1
209,1.93,0,0,155,0,86,0,-1
210,1.98,0,0,143,0,85,0,-1
211,1.103,0,0,137,0,87,0,-1
212,1.108,0,0,148,0,88,0,-1
213,1.113,0,0,142,0,85,0,-1
214,1.118,0,0,141,0,83,0,-1
215,1.125,0,0,145,0,85,0,-1
216,1.131,0,0,142,0,85,0,-1
217,1.135,0,0,141,0,81,0,-1
218,1.14,0,0,134,0,81,0,-1
219,1.145,0,0,144,0,84,0,-1
220,1.15,0,0,144,0,85,0,-1
221,1.155,0,0,138,0,81,0,-1
222,1.16,0,0,136,0,81,0,-1
223,1.165,0,0,142,0,84,0,-1
224,1.17,0,0,143,0,84,0,-1
225,1.175,0,0,141,0,80,0,-1
226,1.182,0,0,137,0,78,0,-1
227,1.186,0,0,135,0,81,0,-1
228,1.192,0,0,134,0,79,0,-1
229,1.197,0,0,131,0,78,0,-1
230,1.201,0,0,130,0,79,0,-1
231,1.206,0,0,137,0,81,0,-1
232,1.212,0,0,131,0,77,0,-1
233,1.216,0,0,127,0,75,0,-1
234,1.221,0,0,135,0,77,0,-1
235,1.226,0,0,138,0,79,0,-1
236,1.231,0,0,125,0,77,0,-1
237,1.236,0,0,125,0,72,0,-1
238,1.242,0,0,121,0,74,0,-1
239,1.247,0,0,127,0,75,0,-1
240,1.252,0,0,123,0,72,0,-1
241,1.256,0,0,116,0,67,0,-1
242,1.261,0,0,115,0,66,0,-1
243,1.266,0,0,112,0,69,0,-1
244,1.271,0,0,112,0,67,0,-1
245,1.277,0,0,109,0,65,0,-1
246,1.281,0,0,110,0,64,0,-1
247,1.286,0,0,112,0,66,0,-1
248,1.292,0,0,112,0,65,0,-1
249,1.296,0,0,99,0,59,0,-1
250,1.301,0,0,86,0,59,0,-1
251,1.306,0,0,101,0,60,0,-1
252,1.311,0,0,99,0,56,0,-1
253,1.316,0,0,80,0,52,0,-1
254,1.322,0,0,89,0,51,0,-1
255,1.328,0,0,91,0,53,0,-1
256,1.332,0,0,80,0,49,0,-1
257,1.337,0,0,80,0,47,0,-1
258,1.342,0,0,80,0,46,0,-1
259,1.347,0,0,74,0,48,0,-1
260,1.352,0,0,77,0,44,0,-1
261,1.359,0,0,61,0,39,0,-1
262,1.363,0,0,65,0,41,0,-1
263,1.368,0,0,69,0,42,0,-1
264,1.373,0,0,77,0,37,0,-1
265,1.378,0,0,58,0,34,0,-1
266,1.383,0,0,63,0,36,0,-1
267,1.388,0,0,64,0,36,0,-1
268,1.394,0,0,58,0,32,0,-1
269,1.4,0,0,54,0,28,0,-1
270,1.406,0,0,58,0,33,0,-1
271,1.41,0,0,48,0,31,0,-1
272,1.415,0,0,48,0,27,0,-1
273,1.422,0,0,45,0,27,0,-1
274,1.426,0,0,48,0,28,0,-1
275,1.432,0,0,36,0,27,0,-1
276,1.438,0,0,37,0,21,0,-1
277,1.442,0,0,37,0,24,0,-1
278,1.447,0,0,48,0,28,0,-1
279,1.453,0,0,40,0,22,0,-1
280,1.458,0,0,31,0,17,0,-1
281,1.464,0,0,34,0,19,0,-1
282,1.468,0,0,38,0,19,0,-1
283,1.473,0,0,33,0,16,0,-1
284,1.478,0,0,16,0,11,0,-1
285,1.484,0,0,22,0,13,0,-1
286,1.488,0,0,26,0,13,0,-1
287,1.493,0,0,17,0,9,0,-1
288,1.498,0,0,13,0,9,0,-1
289,1.504,0,0,16,0,9,0,-1
290,1.509,0,0,11,0,10,0,-1
291,1.513,0,0,17,0,8,0,-1
292,1.518,0,0,11,0,5,0,-1
293,1.524,0,0,5,0,8,0,-1
294,1.53,0,0,11,0,8,0,-1
295,1.536,0,0,9,0,6,0,-1
296,1.54,0,0,16,0,5,0,-1
297,1.545,0,0,18,0,9,0,-1
298,1.55,0,0,15,0,8,0,-1
299,1.555,0,0,0,0,4,0,-1
300,1.56,0,0,6,0,4,0,-1
301,1.565,0,0,13,0,8,0,-1
302,1.57,0,0,9,0,7,0,-1
303,1.576,0,0,6,0,1,0,-1
304,1.58,0,0,7,0,3,0,-1
305,1.586,0,0,3,0,7,0,-1
306,1.591,0,0,12,0,8,0,-1
307,1.595,0,0,4,0,2,0,-1
308,1.6,0,0,0,0,2,0,-1
309,1.605,0,0,0,0,6,0,-1
310,1.61,0,0,9,0,7,0,-1
311,1.615,0,0,1,0,1,0,-1
312,1.62,0,0,0,0,1,0,-1
313,1.627,0,0,10,0,4,0,-1
314,1.635,0,0,1,0,1,0,-1
315,1.64,0,0,5,0,0,0,-1
316,1.644,0,0,5,0,1,0,-1
317,1.649,0,0,0,0,1,0,-1
318,1.655,0,0,0,0,0,0,-1
319,1.661,0,0,0,0,0,0,-1
320,1.666,0,0,1,0,0,0,-1
321,1.671,0,0,0,0,0,0,-1
322,1.677,0,0,0,0,0,0,-1
323,1.682,0,0,0,0,0,0,-1
324,1.686,0,0,0,0,0,0,-1
325,1.691,0,0,0,0,0,0,-1
326,1.696,0,0,0,0,0,0,-1
327,1.701,0,0,0,0,0,0,-1
328,1.706,0,0,0,0,0,0,-1
329,1.712,0,0,0,0,0,0,-1
330,1.719,0,0,0,0,0,0,-1
331,1.724,0,0,0,0,0,0,-1
332,1.729,0,0,0,0,0,0,-1
333,1.734,0,0,0,0,0,0,-1
334,1.74,0,0,0,0,0,0,-1
335,1.745,0,0,0,0,0,0,-1
336,1.749,0,0,0,0,0,0,-1
337,1.754,0,0,0,0,0,0,-1
338,1.761,0,0,0,0,0,0,-1
339,1.765,0,0,0,0,0,0,-1
340,1.771,0,0,0,0,0,0,-1
341,1.775,0,0,0,0,0,0,-1
342,1.78,0,0,0,0,0,0,-1
343,1.785,0,0,0,0,0,0,-1
344,1.79,0,0,0,0,0,0,-1
345,1.795,0,0,0,0,0,0,-1
346,1.8,0,0,0,0,0,0,-1
347,1.807,0,0,0,0,0,0,-1
348,1.812,0,0,0,0,0,0,-1
349,1.816,0,0,0,0,0,0,-1
350,1.821,0,0,0,0,0,0,-1
351,1.826,0,0,0,0,0,0,-1
352,1.833,0,0,0,0,0,0,-1
353,1.839,0,0,0,0,0,0,-1
354,1.843,0,0,0,0,0,0,-1
355,1.849,0,0,0,0,0,0,-1
356,1.853,0,0,0,0,0,0,-1
357,1.858,0,0,0,0,0,0,-1
358,1.863,0,0,0,0,0,0,-1
359,1.868,0,0,0,0,0,0,-1
360,1.875,0,0,0,0,0,0,-1
361,1.88,0,0,0,0,0,0,-1
362,1.884,0,0,0,0,0,0,-1
363,1.889,0,0,0,0,0,0,-1
364,1.894,0,0,0,0,0,0,-1
365,1.899,0,0,0,0,0,0,-1
366,1.904,0,0,0,0,0,0,-1
367,1.909,0,0,0,0,0,0,-1
368,1.914,0,0,0,0,0,0,-1
369,1.921,0,0,0,0,0,0,-1
370,1.927,0,0,0,0,0,0,-1
371,1.931,0,0,0,0,0,0,-1
372,1.937,0,0,0,0,0,0,-1
373,1.942,0,0,0,0,0,0,-1
374,1.947,0,0,0,0,0,0,-1
375,1.952,0,0,0,0,0,0,-1
376,1.957,0,0,0,0,0,0,-1
377,1.962,0,0,0,0,0,0,-1
378,1.967,0,0,0,0,0,0,-1
379,1.973,0,0,0,0,0,0,-1
380,1.977,0,0,0,0,0,0,-1
381,1.982,0,0,0,0,0,0,-1
382,1.987,0,0,0,0,0,0,-1
383,1.992,0,0,0,0,0,0,-1
384,1.998,0,0,0,0,0,0,-1
385,2.2,0,0,0,0,0,0,-1
386,2.9,0,0,0,0,0,0,-1
387,2.13,0,0,0,0,0,0,-1
388,2.18,0,0,0,0,0,0,-1
389,2.23,0,0,0,0,0,0,-1
390,2.28,0,0,0,0,0,0,-1
391,2.34,0,0,0,0,0,0,-1
392,2.4,0,0,0,0,0,0,-1
393,2.47,0,0,0,0,0,0,-1
394,2.52,0,0,0,0,0,0,-1
395,2.58,0,0,0,0,0,0,-1
396,2.62,0,0,0,0,0,0,-1
397,2.67,0,0,0,0,0,0,-1
398,2.72,0,0,0,0,0,0,-1
399,2.77,0,0,0,0,0,0,-1
400,2.82,0,0,0,0,0,0,-1
401,2.87,0,0,0,0,0,0,-1
402,2.92,0,0,0,0,0,0,-1
403,2.98,0,0,0,0,0,0,-1
404,2.102,0,0,0,0,0,0,-1
405,2.109,0,0,0,0,0,0,-1
406,2.113,0,0,0,0,0,0,-1
407,2.119,0,0,0,0,0,0,-1
408,2.123,0,0,0,0,0,0,-1
409,2.128,0,0,0,0,0,0,-1
410,2.135,0,0,0,0,0,0,-1
411,2.139,0,0,0,0,0,0,-1
412,2.144,0,0,0,0,0,0,-1
413,2.149,0,0,0,0,0,0,-1
414,2.154,0,0,0,0,0,0,-1
415,2.159,0,0,0,0,0,0,-1
416,2.164,0,0,0,0,0,0,-1
417,2.169,0,0,0,0,0,0,-1
418,2.175,0,0,0,0,0,0,-1
419,2.179,0,0,0,0,0,0,-1
420,2.184,0,0,0,0,0,0,-1
421,2.189,0,0,0,0,0,0,-1
422,2.195,0,0,0,0,0,0,-1
423,2.199,0,0,0,0,0,0,-1
424,2.204,0,0,0,0,0,0,-1
425,2.21,0,0,0,0,0,0,-1
426,2.216,0,0,0,0,0,0,-1
427,2.22,0,0,0,0,0,0,-1
428,2.227,0,0,0,0,0,0,-1
429,2.231,0,0,0,0,0,0,-1
430,2.236,0,0,0,0,0,0,-1
431,2.242,0,0,0,0,0,0,-1
432,2.246,0,0,0,0,0,0,-1
433,2.251,0,0,0,0,0,0,-1
434,2.257,0,0,0,0,0,0,-1
435,2.261,0,0,0,0,0,0,-1
436,2.266,0,0,0,0,0,0,-1
437,2.271,0,0,0,0,0,0,-1
438,2.276,0,0,1,0,0,0,-1
439,2.281,0,0,0,0,0,0,-1
440,2.286,0,0,0,0,0,0,-1
441,2.291,0,0,0,0,0,0,-1
442,2.296,0,0,12,0,0,0,-1
443,2.301,0,0,0,0,1,0,-1
444,2.307,0,0,0,0,0,0,-1
445,2.313,0,0,0,0,1,0,-1
446,2.32,0,0,11,0,6,0,-1
447,2.325,0,0,11,0,3,0,-1
448,2.332,0,0,10,0,3,0,-1
449,2.337,0,0,17,0,9,0,-1
450,2.341,0,0,12,0,6,0,-1
451,2.346,0,0,7,0,4,0,-1
452,2.355,0,0,17,0,9,0,-1
453,2.359,0,0,21,0,10,0,-1
454,2.366,0,0,16,0,9,0,-1
455,2.37,0,0,17,0,9,0,-1
456,2.376,0,0,27,0,13,0,-1
457,2.38,0,0,22,0,11,0,-1
458,2.385,0,0,17,0,10,0,-1
459,2.391,0,0,17,0,11,0,-1
460,2.395,0,0,30,0,16,0,-1
461,2.4,0,0,26,0,16,0,-1
462,2.407,0,0,21,0,10,0,-1
463,2.411,0,0,22,0,12,0,-1
464,2.416,0,0,31,0,17,0,-1
465,2.421,0,0,27,0,15,0,-1
466,2.426,0,0,21,0,13,0,-1
467,2.431,0,0,22,0,12,0,-1
468,2.436,0,0,33,0,17,0,-1
469,2.441,0,0,31,0,17,0,-1
470,2.446,0,0,22,0,13,0,-1
471,2.451,0,0,23,0,14,0,-1
472,2.456,0,0,21,0,18,0,-1
473,2.461,0,0,40,0,17,0,-1
474,2.466,0,0,18,0,15,0,-1
475,2.473,0,0,32,0,17,0,-1
476,2.478,0,0,34,0,19,0,-1
477,2.482,0,0,30,0,17,0,-1
478,2.487,0,0,22,0,16,0,-1
479,2.492,0,0,30,0,17,0,-1
480,2.497,0,0,35,0,20,0,-1
481,2.502,0,0,21,0,17,0,-1
482,2.507,0,0,23,0,15,0,-1
483,2.512,0,0,27,0,18,0,-1
484,2.517,0,0,41,0,22,0,-1
485,2.522,0,0,33,0,20,0,-1
486,2.527,0,0,30,0,17,0,-1
487,2.532,0,0,41,0,20,0,-1
488,2.537,0,0,39,0,22,0,-1
489,2.542,0,0,35,0,20,0,-1
490,2.547,0,0,30,0,16,0,-1
491,2.552,0,0,20,0,17,0,-1
492,2.56,0,0,34,0,18,0,-1
493,2.564,0,0,31,0,15,0,-1
494,2.569,0,0,31,0,13,0,-1
495,2.574,0,0,22,0,18,0,-1
496,2.579,0,0,32,0,17,0,-1
497,2.584,0,0,27,0,13,0,-1
498,2.589,0,0,26,0,13,0,-1
499,2.594,0,0,30,0,16,0,-1
500,2.6,0,0,25,0,16,0,-1
501,2.604,0,0,23,0,13,0,-1
502,2.61,0,0,22,0,10,0,-1
503,2.614,0,0,25,0,13,0,-1
504,2.619,0,0,19,0,14,0,-1
505,2.624,0,0,21,0,11,0,-1
506,2.629,0,0,19,0,9,0,-1
507,2.634,0,0,27,0,12,0,-1
508,2.639,0,0,22,0,13,0,-1
509,2.644,0,0,16,0,9,0,-1
510,2.651,0,0,16,0,9,0,-1
511,2.655,0,0,20,0,10,0,-1
512,2.662,0,0,16,0,8,0,-1
513,2.666,0,0,15,0,6,0,-1
514,2.671,0,0,7,0,7,0,-1
515,2.676,0,0,16,0,9,0,-1
516,2.681,0,0,11,0,9,0,-1
517,2.686,0,0,11,0,3,0,-1
518,2.691,0,0,0,0,3,0,-1
519,2.697,0,0,16,0,9,0,-1
520,2.701,0,0,11,0,7,0,-1
521,2.706,0,0,0,0,2,0,-1
522,2.711,0,0,5,0,2,0,-1
523,2.716,0,0,16,0,7,0,-1
524,2.721,0,0,6,0,5,0,-1
525,2.726,0,0,3,0,2,0,-1
526,2.731,0,0,2,0,1,0,-1
527,2.736,0,0,0,0,5,0,-1
528,2.743,0,0,3,0,0,0,-1
529,2.747,0,0,0,0,0,0,-1
530,2.752,0,0,0,0,0,0,-1
531,2.757,0,0,2,0,2,0,-1
532,2.763,0,0,1,0,0,0,-1
533,2.767,0,0,0,0,0,0,-1
534,2.773,0,0,1,0,0,0,-1
535,2.777,0,0,0,0,1,0,-1
536,2.782,0,0,0,0,0,0,-1
537,2.787,0,0,0,0,0,0,-1
538,2.794,0,0,0,0,0,0,-1
539,2.799,0,0,0,0,0,0,-1
540,2.803,0,0,0,0,0,0,-1
541,2.808,0,0,0,0,0,0,-1
542,2.813,0,0,0,0,0,0,-1
543,2.818,0,0,0,0,0,0,-1
544,2.825,0,0,0,0,0,0,-1
545,2.829,0,0,0,0,0,0,-1
546,2.834,0,0,0,0,0,0,-1
547,2.839,0,0,0,0,0,0,-1
548,2.844,0,0,0,0,0,0,-1
549,2.85,0,0,0,0,0,0,-1
550,2.854,0,0,0,0,0,0,-1
551,2.859,0,0,0,0,0,0,-1
552,2.864,0,0,0,0,0,0,-1
553,2.869,0,0,0,0,0,0,-1
554,2.874,0,0,0,0,0,0,-1
555,2.879,0,0,0,0,0,0,-1
556,2.884,0,0,0,0,0,0,-1
557,2.889,0,0,0,0,0,0,-1
558,2.894,0,0,0,0,0,0,-1
559,2.899,0,0,0,0,0,0,-1
560,2.904,0,0,0,0,0,0,-1
561,2.909,0,0,0,0,0,0,-1
562,2.914,0,0,6,0,1,0,-1
563,2.919,0,0,7,0,5,0,-1
564,2.924,0,0,2,0,1,0,-1
565,2.929,0,0,4,0,0,0,-1
566,2.934,0,0,11,0,5,0,-1
567,2.939,0,0,13,0,8,0,-1
568,2.944,0,0,15,0,7,0,-1
569,2.949,0,0,13,0,8,0,-1
570,2.955,0,0,21,0,14,0,-1
571,2.96,0,0,27,0,13,0,-1
572,2.966,0,0,22,0,12,0,-1
573,2.969,0,0,21,0,12,0,-1
574,2.974,0,0,26,0,17,0,-1
575,2.979,0,0,38,0,19,0,-1
576,2.986,0,0,28,0,16,0,-1
577,2.99,0,0,30,0,17,0,-1
578,2.995,0,0,34,0,23,0,-1
579,3,0,0,30,0,25,0,-1
580,3.5,0,0,36,0,21,0,-1
581,3.1,0,0,41,0,21,0,-1
582,3.17,0,0,45,0,26,0,-1
583,3.22,0,0,42,0,26,0,-1
584,3.26,0,0,36,0,20,0,-1
585,3.31,0,0,42,0,20,0,-1
586,3.36,0,0,43,0,25,0,-1
587,3.41,0,0,28,0,23,0,-1
588,3.48,0,0,33,0,18,0,-1
589,3.53,0,0,37,0,23,0,-1
590,3.58,0,0,43,0,26,0,-1
591,3.62,0,0,41,0,23,0,-1
592,3.68,0,0,32,0,19,0,-1
593,3.72,0,0,37,0,20,0,-1
594,3.77,0,0,45,0,25,0,-1
595,3.82,0,0,34,0,18,0,-1
596,3.87,0,0,29,0,16,0,-1
597,3.92,0,0,34,0,17,0,-1
598,3.99,0,0,23,0,18,0,-1
599,3.106,0,0,12,0,10,0,-1
600,3.11,0,0,23,0,12,0,-1
601,3.117,0,0,16,0,16,0,-1
602,3.121,0,0,21,0,14,0,-1
603,3.126,0,0,16,0,9,0,-1
604,3.131,0,0,17,0,9,0,-1
605,3.136,0,0,18,0,13,0,-1
606,3.141,0,0,19,0,9,0,-1
607,3.146,0,0,13,0,7,0,-1
608,3.151,0,0,13,0,8,0,-1
609,3.156,0,0,19,0,9,0,-1
610,3.163,0,0,15,0,6,0,-1
611,3.167,0,0,7,0,2,0,-1
612,3.176,0,0,16,0,8,0,-1
613,3.18,0,0,6,0,5,0,-1
614,3.185,0,0,4,0,1,0,-1
615,3.191,0,0,1,0,2,0,-1
616,3.195,0,0,13,0,5,0,-1
617,3.2,0,0,14,0,7,0,-1
618,3.205,0,0,7,0,2,0,-1
619,3.21,0,0,1,0,1,0,-1
620,3.215,0,0,11,0,5,0,-1
621,3.221,0,0,10,0,5,0,-1
622,3.225,0,0,5,0,1,0,-1
623,3.231,0,0,7,0,1,0,-1
624,3.235,0,0,5,0,6,0,-1
625,3.24,0,0,15,0,7,0,-1
626,3.245,0,0,5,0,1,0,-1
627,3.252,0,0,1,0,1,0,-1
628,3.257,0,0,10,0,5,0,-1
629,3.262,0,0,10,0,2,0,-1
630,3.266,0,0,1,0,0,0,-1
631,3.273,0,0,0,0,2,0,-1
632,3.277,0,0,10,0,4,0,-1
633,3.281,0,0,11,0,2,0,-1
634,3.286,0,0,0,0,0,0,-1
635,3.291,0,0,0,0,0,0,-1
636,3.297,0,0,7,0,4,0,-1
637,3.303,0,0,2,0,0,0,-1
638,3.307,0,0,0,0,0,0,-1
639,3.312,0,0,1,0,0,0,-1
640,3.318,0,0,15,0,3,0,-1
641,3.322,0,0,2,0,0,0,-1
642,3.327,0,0,0,0,0,0,-1
643,3.333,0,0,2,0,0,0,-1
644,3.338,0,0,3,0,1,0,-1
645,3.344,0,0,0,0,0,0,-1
646,3.348,0,0,0,0,0,0,-1
647,3.353,0,0,0,0,0,0,-1
648,3.358,0,0,0,0,0,0,-1
649,3.363,0,0,0,0,0,0,-1
650,3.368,0,0,0,0,0,0,-1
651,3.376,0,0,0,0,0,0,-1
652,3.38,0,0,0,0,0,0,-1
653,3.385,0,0,0,0,0,0,-1
654,3.39,0,0,0,0,0,0,-1
655,3.395,0,0,0,0,0,0,-1
656,3.401,0,0,0,0,0,0,-1
657,3.405,0,0,0,0,0,0,-1
658,3.41,0,0,0,0,0,0,-1
659,3.415,0,0,0,0,0,0,-1
660,3.421,0,0,0,0,0,0,-1
661,3.425,0,0,0,0,0,0,-1
