,index,ch1,ch2,ch3,dopp,UC,UC_count,Manual_Uc_Status
210,179.181,0,0,0.00,0,0,9,-1
211,179.186,0,0,0.00,0,0,9,-1
212,179.191,0,0,0.00,0,0,9,-1
213,179.196,0,0,0.00,0,0,9,-1
214,179.202,0,0,0.00,0,0,9,-1
215,179.206,0,0,0.00,0,0,9,-1
216,179.211,0,0,0.00,0,0,9,-1
217,179.216,0,0,0.00,0,0,9,-1
218,179.221,0,0,0.00,0,0,9,-1
219,179.226,0,0,0.00,0,0,9,-1
220,179.233,0,0,0.00,0,0,9,-1
221,179.237,0,0,0.00,0,0,9,-1
222,179.242,0,0,0.00,0,0,9,-1
223,179.247,0,0,0.00,0,0,9,-1
224,179.252,0,0,0.00,0,0,9,-1
225,179.257,0,0,0.00,0,0,9,-1
226,179.263,0,0,0.00,0,0,9,-1
227,179.268,0,0,0.00,0,0,9,-1
228,179.274,0,0,0.00,0,0,9,-1
229,179.278,0,0,0.00,0,0,9,-1
230,179.283,0,0,0.00,0,0,9,-1
231,179.288,0,0,0.00,0,0,9,-1
232,179.293,0,0,0.00,0,0,9,-1
233,179.299,0,0,0.00,0,0,9,-1
234,179.303,0,0,0.00,0,0,9,-1
235,179.308,0,0,0.00,0,0,9,-1
236,179.314,0,0,0.00,0,0,9,-1
237,179.319,0,0,0.00,0,0,9,-1
238,179.323,0,0,0.00,0,0,9,-1
239,179.328,0,0,0.00,0,0,9,-1
240,179.333,0,0,0.00,0,0,9,-1
241,179.338,0,0,0.00,0,0,9,-1
242,179.343,0,0,0.00,0,0,9,-1
243,179.349,0,0,0.00,0,0,9,-1
244,179.353,0,0,0.00,0,0,9,-1
245,179.358,0,0,0.00,0,0,9,-1
246,179.363,0,0,0.00,0,0,9,-1
247,179.368,0,0,0.00,0,0,9,-1
248,179.373,0,0,0.00,0,0,9,-1
249,179.379,0,0,0.00,0,0,9,-1
250,179.383,0,0,0.00,0,0,9,-1
251,179.389,0,0,0.00,0,0,9,-1
252,179.395,0,0,0.00,0,0,9,-1
253,179.401,0,0,0.00,0,0,9,-1
254,179.405,0,0,0.00,0,0,9,-1
255,179.410,0,0,0.00,0,0,9,-1
256,179.415,0,0,0.00,0,0,9,-1
257,179.420,0,0,0.00,0,0,9,-1
258,179.425,0,0,0.00,0,0,9,-1
259,179.430,0,0,0.00,0,0,9,-1
260,179.437,0,0,0.00,0,0,9,-1
261,179.442,0,0,0.00,0,0,9,-1
262,179.446,0,0,0.00,0,0,9,-1
263,179.451,0,0,0.00,0,0,9,-1
264,179.456,0,0,0.00,0,0,9,-1
265,179.461,0,0,0.00,0,0,9,-1
266,179.466,0,0,0.00,0,0,9,-1
267,179.471,0,0,0.00,0,0,9,-1
268,179.477,0,0,0.00,0,0,9,-1
269,179.481,0,0,0.00,0,0,9,-1
270,179.486,0,0,0.00,0,0,9,-1
271,179.491,0,0,0.00,0,0,9,-1
272,179.496,0,0,0.00,0,0,9,-1
273,179.503,0,0,0.00,0,0,9,-1
274,179.507,0,0,0.00,0,0,9,-1
275,179.513,0,0,0.00,0,0,9,-1
276,179.519,0,0,0.00,0,0,9,-1
277,179.524,0,0,0.00,0,0,9,-1
278,179.528,0,0,0.00,0,0,9,-1
279,179.535,0,0,0.00,0,0,9,-1
280,179.540,0,0,0.00,0,0,9,-1
281,179.546,0,0,0.00,0,0,9,-1
282,179.550,0,0,0.00,0,0,9,-1
283,179.556,0,0,0.00,0,0,9,-1
284,179.562,0,0,0.00,0,0,9,-1
285,179.566,0,0,0.00,0,0,9,-1
286,179.571,0,0,0.00,0,0,9,-1
287,179.576,0,0,0.00,0,0,9,-1
288,179.581,0,0,0.00,0,0,9,-1
289,179.588,0,0,0.00,0,0,9,-1
290,179.592,0,0,0.00,0,0,9,-1
291,179.597,0,0,0.00,0,0,9,-1
292,179.602,0,0,0.00,0,0,9,-1
293,179.607,0,0,0.00,0,0,9,-1
294,179.612,0,0,0.00,0,0,9,-1
295,179.617,0,0,0.00,0,0,9,-1
296,179.622,0,0,0.00,0,0,9,-1
297,179.629,0,0,0.00,0,0,9,-1
298,179.635,0,0,0.00,0,0,9,-1
299,179.639,0,0,0.00,0,0,9,-1
300,179.644,0,0,0.00,0,0,9,-1
301,179.649,0,0,0.00,0,0,9,-1
302,179.654,0,0,0.00,0,0,9,-1
303,179.659,0,0,0.00,0,0,9,-1
304,179.664,0,0,0.00,0,0,9,-1
305,179.669,0,0,0.00,0,0,9,-1
306,179.675,0,0,0.00,0,0,9,-1
307,179.679,0,0,0.00,0,0,9,-1
308,179.684,0,0,0.00,0,0,9,-1
309,179.689,0,0,0.00,0,0,9,-1
310,179.694,0,0,0.00,0,0,9,-1
311,179.699,0,0,0.00,0,0,9,-1
312,179.704,0,0,0.00,0,0,9,-1
313,179.709,0,0,0.00,0,0,9,-1
314,179.715,0,0,0.00,0,0,9,-1
315,179.720,0,0,0.00,0,0,9,-1
316,179.724,0,0,0.00,0,0,9,-1
317,179.729,0,0,0.00,0,0,9,-1
318,179.734,0,0,0.00,0,0,9,-1
319,179.739,0,0,0.00,0,0,9,-1
320,179.744,0,0,0.00,0,0,9,-1
321,179.750,0,0,0.00,0,0,9,-1
322,179.755,0,0,0.00,0,0,9,-1
323,179.759,0,0,0.00,0,0,9,-1
324,179.764,0,0,0.00,0,0,9,-1
325,179.769,0,0,0.00,0,0,9,-1
326,179.776,0,0,0.00,0,0,9,-1
327,179.781,0,0,0.00,0,0,9,-1
328,179.787,0,0,0.00,0,0,9,-1
329,179.791,0,0,0.00,0,0,9,-1
330,179.797,0,0,0.00,0,0,9,-1
331,179.802,0,0,0.00,0,0,9,-1
332,179.808,0,0,0.00,0,0,9,-1
333,179.813,0,0,0.00,0,0,9,-1
334,179.818,0,0,0.00,0,0,9,-1
335,179.823,0,0,0.00,0,0,9,-1
336,179.828,0,0,0.00,0,0,9,-1
337,179.834,0,0,0.00,0,0,9,-1
338,179.838,0,0,0.00,0,0,9,-1
339,179.844,0,0,0.00,0,0,9,-1
340,179.848,0,0,0.00,0,0,9,-1
341,179.853,0,0,0.00,0,0,9,-1
342,179.859,0,0,0.00,0,0,9,-1
343,179.863,0,0,0.00,0,0,9,-1
344,179.868,0,0,0.00,0,0,9,-1
345,179.873,0,0,0.00,0,0,9,-1
346,179.880,0,0,0.00,0,0,9,-1
347,179.884,0,0,0.00,0,0,9,-1
348,179.889,0,0,0.00,0,0,9,-1
349,179.894,0,0,0.00,0,0,9,-1
350,179.899,0,0,0.00,0,0,9,-1
351,179.905,0,0,0.00,0,0,9,-1
352,179.911,0,0,0.00,0,0,9,-1
353,179.915,0,0,0.00,0,0,9,-1
354,179.920,0,0,0.00,0,0,9,-1
355,179.925,0,0,0.00,0,0,9,-1
356,179.930,0,0,0.00,0,0,9,-1
357,179.936,0,0,0.00,0,0,9,-1
358,179.941,0,0,0.00,0,0,9,-1
359,179.948,0,0,0.00,0,0,9,-1
360,179.953,0,0,0.00,0,0,9,-1
361,179.957,0,0,0.00,0,0,9,-1
362,179.962,0,0,0.00,0,0,9,-1
363,179.967,0,0,0.00,0,0,9,-1
364,179.972,0,0,0.00,0,0,9,-1
365,179.977,0,0,0.00,0,0,9,-1
366,179.982,0,0,0.00,0,0,9,-1
367,179.987,0,0,0.00,0,0,9,-1
368,179.993,0,0,0.00,0,0,9,-1
369,179.998,0,0,0.00,0,0,9,-1
370,180.5,0,0,0.00,0,0,9,-1
371,180.9,0,0,0.00,0,0,9,-1
372,180.16,0,0,0.00,0,0,9,-1
373,180.20,0,0,0.00,0,0,9,-1
374,180.25,0,0,0.00,0,0,9,-1
375,180.30,0,0,0.00,0,0,9,-1
376,180.35,0,0,0.00,0,0,9,-1
377,180.42,0,0,0.00,0,0,9,-1
378,180.46,0,0,0.00,0,0,9,-1
379,180.51,0,0,0.00,0,0,9,-1
380,180.56,0,0,0.00,0,0,9,-1
381,180.61,0,0,0.00,0,0,9,-1
382,180.66,0,0,0.00,0,0,9,-1
383,180.71,0,0,0.00,0,0,9,-1
384,180.76,0,0,0.00,0,0,9,-1
385,180.82,0,0,0.00,0,0,9,-1
386,180.86,0,0,0.00,0,0,9,-1
387,180.91,0,0,0.00,0,0,9,-1
388,180.97,0,0,0.00,0,0,9,-1
389,180.101,0,0,0.00,0,0,9,-1
390,180.106,0,0,0.00,0,0,9,-1
391,180.111,0,0,0.00,0,0,9,-1
392,180.116,0,0,0.00,0,0,9,-1
393,180.121,0,0,0.00,0,0,9,-1
394,180.126,0,0,0.00,0,0,9,-1
395,180.131,0,0,0.00,0,0,9,-1
396,180.136,0,0,0.00,0,0,9,-1
397,180.141,0,0,0.00,0,0,9,-1
398,180.147,0,0,0.00,0,0,9,-1
399,180.151,0,0,0.00,0,0,9,-1
400,180.157,0,0,0.00,0,0,9,-1
401,180.161,0,0,0.00,0,0,9,-1
402,180.166,0,0,0.00,0,0,9,-1
403,180.171,0,0,0.00,0,0,9,-1
404,180.176,0,0,0.00,0,0,9,-1
405,180.181,0,0,0.00,0,0,9,-1
406,180.186,0,0,0.00,0,0,9,-1
407,180.191,0,0,0.00,0,0,9,-1
408,180.196,0,0,0.00,0,0,9,-1
409,180.202,0,0,0.00,0,0,9,-1
410,180.208,0,0,0.00,0,0,9,-1
411,180.212,0,0,0.00,0,0,9,-1
412,180.218,0,0,0.00,0,0,9,-1
413,180.222,0,0,0.00,0,0,9,-1
414,180.229,0,0,0.00,0,0,9,-1
415,180.233,0,0,0.00,0,0,9,-1
416,180.239,0,0,0.00,0,0,9,-1
417,180.243,0,0,0.00,0,0,9,-1
418,180.248,0,0,0.00,0,0,9,-1
419,180.253,0,0,0.00,0,0,9,-1
420,180.258,0,0,0.00,0,0,9,-1
421,180.263,0,0,0.00,0,0,9,-1
422,180.268,0,0,0.00,0,0,9,-1
423,180.273,0,0,0.00,0,0,9,-1
424,180.278,0,0,0.00,0,0,9,-1
425,180.283,0,0,0.00,0,0,9,-1
426,180.288,0,0,0.00,0,0,9,-1
427,180.293,0,0,0.00,0,0,9,-1
428,180.298,0,0,0.00,0,0,9,-1
429,180.303,0,0,0.00,0,0,9,-1
430,180.308,0,0,0.00,0,0,9,-1
431,180.315,0,0,0.00,0,0,9,-1
432,180.320,0,0,0.00,0,0,9,-1
433,180.325,0,0,0.00,0,0,9,-1
434,180.330,0,0,0.00,0,0,9,-1
435,180.335,0,0,0.00,0,0,9,-1
436,180.340,0,0,0.00,0,0,9,-1
437,180.345,0,0,0.00,0,0,9,-1
438,180.351,0,0,0.00,0,0,9,-1
439,180.356,0,0,0.00,0,0,9,-1
440,180.361,0,0,0.00,0,0,9,-1
441,180.367,0,0,0.00,0,0,9,-1
442,180.371,0,0,0.00,0,0,9,-1
443,180.376,0,0,0.00,0,0,9,-1
444,180.381,0,0,0.00,0,0,9,-1
445,180.386,0,0,0.00,0,0,9,-1
446,180.391,0,0,0.00,0,0,9,-1
447,180.396,0,0,0.00,0,0,9,-1
448,180.402,0,0,0.00,0,0,9,-1
449,180.407,0,0,0.00,0,0,9,-1
450,180.411,0,0,0.00,0,0,9,-1
451,180.417,0,0,0.00,0,0,9,-1
452,180.423,0,0,0.00,0,0,9,-1
453,180.426,0,0,0.00,0,0,9,-1
454,180.431,0,0,0.00,0,0,9,-1
455,180.436,0,0,0.00,0,0,9,-1
456,180.441,0,0,0.00,0,0,9,-1
457,180.447,0,0,0.00,0,0,9,-1
458,180.451,0,0,0.00,0,0,9,-1
459,180.456,0,0,0.00,0,0,9,-1
460,180.461,0,0,0.00,0,0,9,-1
461,180.466,0,0,0.00,0,0,9,-1
462,180.472,0,0,0.00,0,0,9,-1
463,180.477,0,0,0.00,0,0,9,-1
464,180.481,0,0,0.00,0,0,9,-1
465,180.486,0,0,0.00,0,0,9,-1
466,180.491,0,0,0.00,0,0,9,-1
467,180.498,0,0,0.00,0,0,9,-1
468,180.502,0,0,0.00,0,0,9,-1
469,180.507,0,0,0.00,0,0,9,-1
470,180.512,0,0,0.00,0,0,9,-1
471,180.517,0,0,0.00,0,0,9,-1
472,180.522,0,0,0.00,0,0,9,-1
473,180.528,0,0,0.00,0,0,9,-1
474,180.532,0,0,0.00,0,0,9,-1
475,180.537,0,0,0.00,0,0,9,-1
476,180.542,0,0,0.00,0,0,9,-1
477,180.547,0,0,0.00,0,0,9,-1
478,180.553,0,0,0.00,0,0,9,-1
479,180.557,0,0,0.00,0,0,9,-1
480,180.562,0,0,0.00,0,0,9,-1
481,180.567,0,0,0.00,0,0,9,-1
482,180.572,0,0,0.00,0,0,9,-1
483,180.577,0,0,0.00,0,0,9,-1
484,180.582,0,0,0.00,0,0,9,-1
485,180.587,0,0,0.00,0,0,9,-1
486,180.594,0,0,0.00,0,0,9,-1
487,180.599,0,0,0.00,0,0,9,-1
488,180.605,0,0,0.00,0,0,9,-1
489,180.609,0,0,0.00,0,0,9,-1
490,180.614,0,0,0.00,0,0,9,-1
491,180.619,0,0,0.00,0,0,9,-1
492,180.624,0,0,0.00,0,0,9,-1
493,180.629,0,0,0.00,0,0,9,-1
494,180.634,0,0,0.00,0,0,9,-1
495,180.639,0,0,0.00,0,0,9,-1
496,180.644,0,0,0.00,0,0,9,-1
497,180.649,0,0,0.00,0,0,9,-1
498,180.654,0,0,0.00,0,0,9,-1
499,180.659,0,0,0.00,0,0,9,-1
500,180.664,0,0,0.00,0,0,9,-1
501,180.670,0,0,0.00,0,0,9,-1
502,180.674,0,0,0.00,0,0,9,-1
503,180.679,0,0,0.00,0,0,9,-1
504,180.684,0,0,0.00,0,0,9,-1
505,180.689,0,0,0.00,0,0,9,-1
506,180.694,0,0,0.00,0,0,9,-1
507,180.699,0,0,0.00,0,0,9,-1
508,180.704,0,0,0.00,0,0,9,-1
509,180.709,0,0,0.00,0,0,9,-1
510,180.714,0,0,0.00,0,0,9,-1
511,180.719,0,0,0.00,0,0,9,-1
512,180.724,0,0,0.00,0,0,9,-1
513,180.730,0,0,0.00,0,0,9,-1
514,180.734,0,0,0.00,0,0,9,-1
515,180.740,0,0,0.00,0,0,9,-1
516,180.744,0,0,0.00,0,0,9,-1
517,180.749,0,0,0.00,0,0,9,-1
518,180.754,0,0,0.00,0,0,9,-1
519,180.761,0,0,0.00,0,0,9,-1
520,180.767,0,0,0.00,0,0,9,-1
521,180.771,0,0,0.00,0,0,9,-1
522,180.776,0,0,0.00,0,0,9,-1
523,180.781,0,0,0.00,0,0,9,-1
524,180.786,0,0,0.00,0,0,9,-1
525,180.793,0,0,0.00,0,0,9,-1
526,180.799,0,0,0.00,0,0,9,-1
527,180.805,0,0,0.00,0,0,9,-1
528,180.809,0,0,0.00,0,0,9,-1
529,180.814,0,0,0.00,0,0,9,-1
530,180.819,0,0,0.00,0,0,9,-1
531,180.824,0,0,0.00,0,0,9,-1
532,180.829,0,0,0.00,0,0,9,-1
533,180.834,0,0,0.00,0,0,9,-1
534,180.839,0,0,0.00,0,0,9,-1
535,180.845,0,0,0.00,0,0,9,-1
536,180.849,0,0,0.00,0,0,9,-1
537,180.854,0,0,0.00,0,0,9,-1
538,180.859,0,0,0.00,0,0,9,-1
539,180.864,0,0,0.00,0,0,9,-1
540,180.869,0,0,0.00,0,0,9,-1
541,180.874,0,0,0.00,0,0,9,-1
542,180.879,0,0,0.00,0,0,9,-1
543,180.884,0,0,0.00,0,0,9,-1
544,180.889,0,0,0.00,0,0,9,-1
545,180.894,0,0,0.00,0,0,9,-1
546,180.899,0,0,0.00,0,0,9,-1
547,180.904,0,0,0.00,0,0,9,-1
548,180.909,0,0,0.00,0,0,9,-1
549,180.914,0,0,0.00,0,0,9,-1
550,180.920,0,0,0.00,0,0,9,-1
551,180.926,0,0,0.00,0,0,9,-1
552,180.930,0,0,0.00,0,0,9,-1
553,180.935,0,0,0.00,0,0,9,-1
554,180.940,0,0,0.00,0,0,9,-1
555,180.945,0,0,0.00,0,0,9,-1
556,180.950,0,0,0.00,0,0,9,-1
557,180.955,0,0,0.00,0,0,9,-1
558,180.960,0,0,0.00,0,0,9,-1
559,180.965,0,0,0.00,0,0,9,-1
560,180.970,0,0,0.00,0,0,9,-1
561,180.976,0,0,0.00,0,0,9,-1
562,180.983,0,0,0.00,0,0,9,-1
563,180.989,0,0,0.00,0,0,9,-1
564,180.995,0,0,0.00,0,0,9,-1
565,181.1,0,0,0.00,0,0,9,-1
566,181.7,0,0,0.00,0,0,9,-1
567,181.11,0,0,0.00,0,0,9,-1
568,181.16,0,0,0.00,0,0,9,-1
569,181.21,0,0,0.00,0,0,9,-1
570,181.26,0,0,0.00,0,0,9,-1
571,181.31,0,0,0.00,0,0,9,-1
572,181.37,0,0,0.00,0,0,9,-1
573,181.42,0,0,0.00,0,0,9,-1
574,181.47,0,0,0.00,0,0,9,-1
575,181.52,0,0,0.00,0,0,9,-1
576,181.57,0,0,0.00,0,0,9,-1
577,181.63,0,0,0.00,0,0,9,-1
578,181.68,0,0,0.00,0,0,9,-1
579,181.72,0,0,0.00,0,0,9,-1
580,181.77,0,0,0.00,0,0,9,-1
581,181.83,0,0,0.00,0,0,9,-1
582,181.87,0,0,0.00,0,0,9,-1
583,181.92,0,0,0.00,0,0,9,-1
584,181.97,0,0,0.00,0,0,9,-1
585,181.102,0,0,0.00,0,0,9,-1
586,181.107,0,0,0.00,0,0,9,-1
587,181.113,0,0,0.00,0,0,9,-1
588,181.118,0,0,0.00,0,0,9,-1
589,181.125,0,0,0.00,0,0,9,-1
590,181.131,0,0,0.00,0,0,9,-1
591,181.136,0,0,0.00,0,0,9,-1
592,181.144,0,0,0.00,0,0,9,-1
593,181.150,0,0,0.00,0,0,9,-1
594,181.155,0,0,0.00,0,0,9,-1
595,181.160,0,0,0.00,0,0,9,-1
596,181.164,0,0,0.00,0,0,9,-1
597,181.169,0,0,0.00,0,0,9,-1
598,181.174,0,0,0.00,0,0,9,-1
599,181.179,0,0,0.00,0,0,9,-1
600,181.184,0,0,0.00,0,0,9,-1
601,181.189,0,0,0.00,0,0,9,-1
602,181.194,0,0,0.00,0,0,9,-1
