,index,ch1,ch2,ch3,dopp,UC,UC_count,Manual_Uc_Status
30305,1163.652,0,0,0.00,0,-1,0,-1
30306,1163.657,0,0,0.00,0,-1,0,-1
30307,1163.662,0,0,0.00,0,-1,0,-1
30308,1163.667,0,0,0.00,0,-1,0,-1
30309,1163.672,0,0,0.00,0,-1,0,-1
30310,1163.677,0,0,0.00,0,-1,0,-1
30311,1163.682,0,0,0.00,0,-1,0,-1
30312,1163.687,0,0,0.00,0,-1,0,-1
30313,1163.692,0,0,0.00,0,-1,0,-1
30314,1163.697,0,0,0.00,0,-1,0,-1
30315,1163.702,0,0,0.00,0,-1,0,-1
30316,1163.707,0,0,0.00,0,-1,0,-1
30317,1163.712,0,0,0.00,0,-1,0,-1
30318,1163.717,0,0,0.00,0,-1,0,-1
30319,1163.722,0,0,0.00,0,-1,0,-1
30320,1163.727,0,0,0.00,0,-1,0,-1
30321,1163.732,0,0,0.00,0,-1,0,-1
30322,1163.737,0,0,0.00,0,-1,0,-1
30323,1163.742,0,0,0.00,21,-1,0,-1
30324,1163.747,0,0,0.00,247,-1,0,-1
30325,1163.752,0,0,0.00,0,-1,0,-1
30326,1163.757,0,0,0.00,0,-1,0,-1
30327,1163.762,0,0,0.00,143,-1,0,-1
30328,1163.767,0,0,0.00,0,-1,0,-1
30329,1163.772,0,0,0.00,720,-1,0,-1
30330,1163.777,0,0,0.00,13,-1,0,-1
30331,1163.782,0,0,0.00,0,-1,0,-1
30332,1163.787,0,0,0.00,146,-1,0,-1
30333,1163.792,0,0,0.00,0,-1,0,-1
30334,1163.798,0,0,0.00,0,-1,0,-1
30335,1163.802,0,0,0.00,0,-1,0,-1
30336,1163.807,0,0,0.00,0,-1,0,-1
30337,1163.812,0,0,0.00,0,-1,0,-1
30338,1163.817,0,0,0.00,0,-1,0,-1
30339,1163.822,0,0,0.00,0,-1,0,-1
30340,1163.827,0,0,0.00,0,-1,0,-1
30341,1163.832,0,0,0.00,0,-1,0,-1
30342,1163.837,0,0,0.00,0,-1,0,-1
30343,1163.842,0,0,0.00,0,-1,0,-1
30344,1163.847,0,0,0.00,0,-1,0,-1
30345,1163.852,0,0,0.00,0,-1,0,-1
30346,1163.857,0,0,0.00,0,-1,0,-1
30347,1163.862,0,0,0.00,0,-1,0,-1
30348,1163.867,0,0,0.00,0,-1,0,-1
30349,1163.872,0,0,0.00,0,-1,0,-1
30350,1163.877,0,0,0.00,0,-1,0,-1
30351,1163.882,0,0,0.00,0,-1,0,-1
30352,1163.887,0,0,0.00,0,-1,0,-1
30353,1163.892,0,0,0.00,0,-1,0,-1
30354,1163.897,0,0,0.00,0,-1,0,-1
30355,1163.902,0,0,0.00,0,-1,0,-1
30356,1163.907,0,0,0.00,0,-1,0,-1
30357,1163.912,0,0,0.00,0,-1,0,-1
30358,1163.917,0,0,0.00,0,-1,0,-1
30359,1163.922,0,0,0.00,0,-1,0,-1
30360,1163.927,0,0,0.00,0,-1,0,-1
30361,1163.932,0,0,0.00,0,-1,0,-1
30362,1163.937,0,0,0.00,0,-1,0,-1
30363,1163.942,0,0,0.00,0,-1,0,-1
30364,1163.947,0,0,0.00,0,-1,0,-1
30365,1163.952,0,0,0.00,0,-1,0,-1
30366,1163.957,0,0,0.00,0,-1,0,-1
30367,1163.962,0,0,0.00,0,-1,0,-1
30368,1163.967,0,0,0.00,0,-1,0,-1
30369,1163.972,0,0,0.00,0,-1,0,-1
30370,1163.977,0,0,0.00,0,-1,0,-1
30371,1163.982,0,0,0.00,0,-1,0,-1
30372,1163.987,0,0,0.00,0,-1,0,-1
30373,1163.992,0,0,0.00,0,-1,0,-1
30374,1163.997,0,0,0.00,0,-1,0,-1
30375,1164.3,0,0,0.00,0,-1,0,-1
30376,1164.7,0,0,0.00,0,-1,0,-1
30377,1164.12,0,0,0.00,0,-1,0,-1
30378,1164.17,0,0,0.00,0,-1,0,-1
30379,1164.22,0,0,0.00,0,-1,0,-1
30380,1164.27,0,0,0.00,0,-1,0,-1
30381,1164.32,0,0,0.00,0,-1,0,-1
30382,1164.37,0,0,0.00,0,-1,0,-1
30383,1164.42,0,0,0.00,0,-1,0,-1
30384,1164.47,0,0,0.00,0,-1,0,-1
30385,1164.52,0,0,0.00,0,-1,0,-1
30386,1164.57,0,0,0.00,0,-1,0,-1
30387,1164.62,0,0,0.00,0,-1,0,-1
30388,1164.67,0,0,0.00,0,-1,0,-1
30389,1164.72,0,0,0.00,0,-1,0,-1
30390,1164.77,0,0,0.00,0,-1,0,-1
30391,1164.82,0,0,0.00,0,-1,0,-1
30392,1164.87,0,0,0.00,0,-1,0,-1
30393,1164.92,0,0,0.00,0,-1,0,-1
30394,1164.97,0,0,0.00,0,-1,0,-1
30395,1164.102,0,0,0.00,0,-1,0,-1
30396,1164.107,0,0,0.00,0,-1,0,-1
30397,1164.112,0,0,0.00,0,-1,0,-1
30398,1164.117,0,0,0.00,0,-1,0,-1
30399,1164.122,0,0,0.00,0,-1,0,-1
30400,1164.127,0,0,0.00,0,-1,0,-1
30401,1164.132,0,0,0.00,0,-1,0,-1
30402,1164.137,0,0,0.00,0,-1,0,-1
30403,1164.142,0,0,0.00,0,-1,0,-1
30404,1164.147,0,0,0.00,0,-1,0,-1
30405,1164.152,0,0,0.00,0,-1,0,-1
30406,1164.157,0,0,0.00,0,-1,0,-1
30407,1164.162,0,0,0.00,0,-1,0,-1
30408,1164.167,0,0,0.00,0,-1,0,-1
30409,1164.172,0,0,0.00,0,-1,0,-1
30410,1164.177,0,0,0.00,0,-1,0,-1
30411,1164.182,0,0,0.00,0,-1,0,-1
30412,1164.187,0,0,0.00,171,-1,0,-1
30413,1164.192,0,0,0.00,0,-1,0,-1
30414,1164.197,0,0,0.00,0,-1,0,-1
30415,1164.202,0,0,0.00,496,-1,0,-1
30416,1164.208,0,0,0.00,0,-1,0,-1
30417,1164.212,0,0,0.00,0,-1,0,-1
30418,1164.217,0,0,0.00,0,-1,0,-1
30419,1164.222,0,0,0.00,0,-1,0,-1
30420,1164.227,0,0,0.00,0,-1,0,-1
30421,1164.232,0,0,0.00,0,-1,0,-1
30422,1164.237,0,0,0.00,0,-1,0,-1
30423,1164.242,0,0,0.00,0,-1,0,-1
30424,1164.247,0,0,0.00,0,-1,0,-1
30425,1164.252,0,0,0.00,0,-1,0,-1
30426,1164.257,0,0,0.00,0,-1,0,-1
30427,1164.262,0,0,0.00,0,-1,0,-1
30428,1164.267,0,0,0.00,0,-1,0,-1
30429,1164.272,0,0,0.00,0,-1,0,-1
30430,1164.277,0,0,0.00,0,-1,0,-1
30431,1164.282,0,0,0.00,0,-1,0,-1
30432,1164.287,0,0,0.00,0,-1,0,-1
30433,1164.292,0,0,0.00,0,-1,0,-1
30434,1164.297,0,0,0.00,0,-1,0,-1
30435,1164.302,0,0,0.00,0,-1,0,-1
30436,1164.307,0,0,0.00,0,-1,0,-1
30437,1164.312,0,0,0.00,0,-1,0,-1
30438,1164.317,0,0,0.00,0,-1,0,-1
30439,1164.322,0,0,0.00,0,-1,0,-1
30440,1164.327,0,0,0.00,41,-1,0,-1
30441,1164.332,0,0,0.00,0,-1,0,-1
30442,1164.337,0,0,0.00,0,-1,0,-1
30443,1164.342,0,0,0.00,0,-1,0,-1
30444,1164.347,0,0,0.00,0,-1,0,-1
30445,1164.352,0,0,0.00,0,-1,0,-1
30446,1164.357,0,0,0.00,0,-1,0,-1
30447,1164.362,0,0,0.00,0,-1,0,-1
30448,1164.367,0,0,0.00,0,-1,0,-1
30449,1164.372,0,0,0.00,0,-1,0,-1
30450,1164.377,0,0,0.00,0,-1,0,-1
30451,1164.382,0,0,0.00,0,-1,0,-1
30452,1164.387,0,0,0.00,0,-1,0,-1
30453,1164.392,0,0,0.00,0,-1,0,-1
30454,1164.397,0,0,0.00,0,-1,0,-1
30455,1164.402,0,0,0.00,0,-1,0,-1
30456,1164.407,0,0,0.00,0,-1,0,-1
30457,1164.413,0,0,0.00,0,-1,0,-1
30458,1164.417,0,0,0.00,0,-1,0,-1
30459,1164.422,0,0,0.00,0,-1,0,-1
30460,1164.427,0,0,0.00,0,-1,0,-1
30461,1164.432,0,0,0.00,0,-1,0,-1
30462,1164.437,0,0,0.00,0,-1,0,-1
30463,1164.442,0,0,0.00,0,-1,0,-1
30464,1164.447,0,0,0.00,0,-1,0,-1
30465,1164.452,0,0,0.00,0,-1,0,-1
30466,1164.457,0,0,0.00,0,-1,0,-1
30467,1164.462,0,0,0.00,0,-1,0,-1
30468,1164.467,0,0,0.00,0,-1,0,-1
30469,1164.472,0,0,0.00,0,-1,0,-1
30470,1164.477,0,0,0.00,0,-1,0,-1
30471,1164.482,0,0,0.00,0,-1,0,-1
30472,1164.487,0,0,0.00,0,-1,0,-1
30473,1164.492,0,0,0.00,0,-1,0,-1
30474,1164.497,0,0,0.00,0,-1,0,-1
30475,1164.502,0,0,0.00,0,-1,0,-1
30476,1164.507,0,0,0.00,0,-1,0,-1
30477,1164.512,0,0,0.00,0,-1,0,-1
30478,1164.517,0,0,0.00,0,-1,0,-1
30479,1164.522,0,0,0.00,0,-1,0,-1
30480,1164.527,0,0,0.00,0,-1,0,-1
30481,1164.532,0,0,0.00,0,-1,0,-1
30482,1164.537,0,0,0.00,0,-1,0,-1
30483,1164.542,0,0,0.00,0,-1,0,-1
30484,1164.547,0,0,0.00,0,-1,0,-1
30485,1164.552,0,0,0.00,0,-1,0,-1
30486,1164.557,0,0,0.00,0,-1,0,-1
30487,1164.562,0,0,0.00,0,-1,0,-1
30488,1164.567,0,0,0.00,0,-1,0,-1
30489,1164.572,0,0,0.00,0,-1,0,-1
30490,1164.577,0,0,0.00,0,-1,0,-1
30491,1164.582,0,0,0.00,11,-1,0,-1
30492,1164.587,0,0,0.00,0,-1,0,-1
30493,1164.592,0,0,0.00,144,-1,0,-1
30494,1164.597,0,0,0.00,65,-1,0,-1
30495,1164.602,0,0,0.00,0,-1,0,-1
30496,1164.607,0,0,0.00,0,-1,0,-1
30497,1164.612,0,0,0.00,0,-1,0,-1
30498,1164.617,0,0,0.00,0,-1,0,-1
30499,1164.622,0,0,0.00,0,-1,0,-1
30500,1164.627,0,0,0.00,174,-1,0,-1
30501,1164.632,0,0,0.00,0,-1,0,-1
30502,1164.637,0,0,0.00,0,-1,0,-1
30503,1164.642,0,0,0.00,0,-1,0,-1
30504,1164.647,0,0,0.00,0,-1,0,-1
30505,1164.652,0,0,0.00,0,-1,0,-1
30506,1164.657,0,0,0.00,0,-1,0,-1
30507,1164.662,0,0,0.00,0,-1,0,-1
30508,1164.667,0,0,0.00,0,-1,0,-1
30509,1164.672,0,0,0.00,0,-1,0,-1
30510,1164.677,0,0,0.00,0,-1,0,-1
30511,1164.682,0,0,0.00,0,-1,0,-1
30512,1164.687,0,0,0.00,0,-1,0,-1
30513,1164.692,0,0,0.00,0,-1,0,-1
30514,1164.697,0,0,0.00,0,-1,0,-1
30515,1164.702,0,0,0.00,0,-1,0,-1
30516,1164.707,0,0,0.00,0,-1,0,-1
30517,1164.712,0,0,0.00,0,-1,0,-1
30518,1164.717,0,0,0.00,0,-1,0,-1
30519,1164.722,0,0,0.00,0,-1,0,-1
30520,1164.727,0,0,0.00,0,-1,0,-1
30521,1164.732,0,0,0.00,0,-1,0,-1
30522,1164.737,0,0,0.00,80,-1,0,-1
30523,1164.742,0,0,0.00,0,-1,0,-1
30524,1164.747,0,0,0.00,0,-1,0,-1
30525,1164.752,0,0,0.00,0,-1,0,-1
30526,1164.757,0,0,0.00,0,-1,0,-1
30527,1164.762,0,0,0.00,0,-1,0,-1
30528,1164.767,0,0,0.00,0,-1,0,-1
30529,1164.772,0,0,0.00,0,-1,0,-1
30530,1164.777,0,0,0.00,0,-1,0,-1
30531,1164.782,0,0,0.00,0,-1,0,-1
30532,1164.787,0,0,0.00,0,-1,0,-1
30533,1164.792,0,0,0.00,0,-1,0,-1
30534,1164.797,0,0,0.00,0,-1,0,-1
30535,1164.802,0,0,0.00,0,-1,0,-1
30536,1164.807,0,0,0.00,0,-1,0,-1
30537,1164.812,0,0,0.00,0,-1,0,-1
30538,1164.817,0,0,0.00,0,-1,0,-1
30539,1164.822,0,0,0.00,0,-1,0,-1
30540,1164.827,0,0,0.00,0,-1,0,-1
30541,1164.832,0,0,0.00,0,-1,0,-1
30542,1164.837,0,0,0.00,0,-1,0,-1
30543,1164.842,0,0,0.00,0,-1,0,-1
30544,1164.847,0,0,0.00,0,-1,0,-1
30545,1164.852,0,0,0.00,0,-1,0,-1
30546,1164.857,0,0,0.00,0,-1,0,-1
30547,1164.862,0,0,0.00,0,-1,0,-1
30548,1164.867,0,0,0.00,0,-1,0,-1
30549,1164.872,0,0,0.00,0,-1,0,-1
30550,1164.877,0,0,0.00,0,-1,0,-1
30551,1164.882,0,0,0.00,0,-1,0,-1
30552,1164.887,0,0,0.00,0,-1,0,-1
30553,1164.892,0,0,0.00,0,-1,0,-1
30554,1164.897,0,0,0.00,0,-1,0,-1
30555,1164.902,0,0,0.00,0,-1,0,-1
30556,1164.907,0,0,0.00,0,-1,0,-1
30557,1164.912,0,0,0.00,0,-1,0,-1
30558,1164.917,0,0,0.00,0,-1,0,-1
30559,1164.922,0,0,0.00,0,-1,0,-1
30560,1164.927,0,0,0.00,0,-1,0,-1
30561,1164.932,0,0,0.00,0,-1,0,-1
30562,1164.937,0,0,0.00,0,-1,0,-1
30563,1164.942,0,0,0.00,0,-1,0,-1
30564,1164.947,0,0,0.00,0,-1,0,-1
30565,1164.952,0,0,0.00,0,-1,0,-1
30566,1164.957,0,0,0.00,0,-1,0,-1
30567,1164.962,0,0,0.00,0,-1,0,-1
30568,1164.967,0,0,0.00,0,-1,0,-1
30569,1164.972,0,0,0.00,0,-1,0,-1
30570,1164.977,0,0,0.00,0,-1,0,-1
30571,1164.982,0,0,0.00,0,-1,0,-1
30572,1164.987,0,0,0.00,0,-1,0,-1
30573,1164.992,0,0,0.00,0,-1,0,-1
30574,1164.997,0,0,0.00,0,-1,0,-1
30575,1165.2,0,0,0.00,0,-1,0,-1
30576,1165.7,0,0,0.00,0,-1,0,-1
30577,1165.12,0,0,0.00,0,-1,0,-1
30578,1165.17,0,0,0.00,0,-1,0,-1
30579,1165.22,0,0,0.00,0,-1,0,-1
30580,1165.28,0,0,0.00,757,-1,0,-1
30581,1165.32,0,0,0.00,0,-1,0,-1
30582,1165.37,0,0,0.00,0,-1,0,-1
30583,1165.42,0,0,0.00,0,-1,0,-1
30584,1165.47,0,0,0.00,336,-1,0,-1
30585,1165.52,0,0,0.00,0,-1,0,-1
30586,1165.57,0,0,0.00,0,-1,0,-1
30587,1165.62,0,0,0.00,0,-1,0,-1
30588,1165.67,0,0,0.00,0,-1,0,-1
30589,1165.72,0,0,0.00,0,-1,0,-1
30590,1165.77,0,0,0.00,0,-1,0,-1
30591,1165.82,0,0,0.00,0,-1,0,-1
30592,1165.87,0,0,0.00,0,-1,0,-1
30593,1165.92,0,0,0.00,0,-1,0,-1
30594,1165.97,0,0,0.00,0,-1,0,-1
30595,1165.102,0,0,0.00,0,-1,0,-1
30596,1165.107,0,0,0.00,0,-1,0,-1
30597,1165.112,0,0,0.00,0,-1,0,-1
30598,1165.117,0,0,0.00,0,-1,0,-1
30599,1165.122,0,0,0.00,0,-1,0,-1
30600,1165.127,0,0,0.00,0,-1,0,-1
30601,1165.132,0,0,0.00,0,-1,0,-1
30602,1165.137,0,0,0.00,0,-1,0,-1
30603,1165.142,0,0,0.00,0,-1,0,-1
30604,1165.147,0,0,0.00,0,-1,0,-1
30605,1165.152,0,0,0.00,0,-1,0,-1
30606,1165.157,0,0,0.00,0,-1,0,-1
30607,1165.162,0,0,0.00,0,-1,0,-1
30608,1165.167,0,0,0.00,0,-1,0,-1
30609,1165.172,0,0,0.00,0,-1,0,-1
30610,1165.177,0,0,0.00,0,-1,0,-1
30611,1165.182,0,0,0.00,0,-1,0,-1
30612,1165.187,0,0,0.00,0,-1,0,-1
30613,1165.192,0,0,0.00,0,-1,0,-1
30614,1165.197,0,0,0.00,0,-1,0,-1
30615,1165.202,0,0,0.00,0,-1,0,-1
30616,1165.207,0,0,0.00,0,-1,0,-1
30617,1165.212,0,0,0.00,0,-1,0,-1
30618,1165.217,0,0,0.00,0,-1,0,-1
30619,1165.222,0,0,0.00,0,-1,0,-1
30620,1165.227,0,0,0.00,0,-1,0,-1
30621,1165.232,0,0,0.00,0,-1,0,-1
30622,1165.237,0,0,0.00,0,-1,0,-1
30623,1165.242,0,0,0.00,0,-1,0,-1
30624,1165.247,0,0,0.00,0,-1,0,-1
30625,1165.252,0,0,0.00,0,-1,0,-1
30626,1165.257,0,0,0.00,0,-1,0,-1
30627,1165.262,0,0,0.00,0,-1,0,-1
30628,1165.267,0,0,0.00,0,-1,0,-1
30629,1165.272,0,0,0.00,0,-1,0,-1
30630,1165.277,0,0,0.00,0,-1,0,-1
30631,1165.282,0,0,0.00,0,-1,0,-1
30632,1165.287,0,0,0.00,0,-1,0,-1
30633,1165.292,0,0,0.00,0,-1,0,-1
30634,1165.297,0,0,0.00,0,-1,0,-1
30635,1165.302,0,0,0.00,0,-1,0,-1
30636,1165.307,0,0,0.00,0,-1,0,-1
30637,1165.312,0,0,0.00,0,-1,0,-1
30638,1165.317,0,0,0.00,0,-1,0,-1
30639,1165.322,0,0,0.00,0,-1,0,-1
30640,1165.327,0,0,0.00,0,-1,0,-1
30641,1165.332,0,0,0.00,0,-1,0,-1
30642,1165.337,0,0,0.00,0,-1,0,-1
30643,1165.342,0,0,0.00,0,-1,0,-1
30644,1165.347,0,0,0.00,0,-1,0,-1
30645,1165.352,0,0,0.00,0,-1,0,-1
30646,1165.357,0,0,0.00,0,-1,0,-1
30647,1165.362,0,0,0.00,0,-1,0,-1
30648,1165.367,0,0,0.00,0,-1,0,-1
30649,1165.372,0,0,0.00,0,-1,0,-1
30650,1165.377,0,0,0.00,0,-1,0,-1
30651,1165.382,0,0,0.00,0,-1,0,-1
30652,1165.387,0,0,0.00,0,-1,0,-1
30653,1165.392,0,0,0.00,0,-1,0,-1
30654,1165.397,0,0,0.00,0,-1,0,-1
30655,1165.402,0,0,0.00,0,-1,0,-1
30656,1165.407,0,0,0.00,0,-1,0,-1
30657,1165.412,0,0,0.00,0,-1,0,-1
30658,1165.417,0,0,0.00,0,-1,0,-1
30659,1165.422,0,0,0.00,0,-1,0,-1
30660,1165.427,0,0,0.00,0,-1,0,-1
30661,1165.432,0,0,0.00,0,-1,0,-1
30662,1165.437,0,0,0.00,59,-1,0,-1
30663,1165.442,0,0,0.00,0,-1,0,-1
30664,1165.447,0,0,0.00,0,-1,0,-1
30665,1165.452,0,0,0.00,19,-1,0,-1
30666,1165.457,0,0,0.00,0,-1,0,-1
30667,1165.462,0,0,0.00,0,-1,0,-1
30668,1165.467,0,0,0.00,339,-1,0,-1
30669,1165.472,0,0,0.00,0,-1,0,-1
30670,1165.477,0,0,0.00,0,-1,0,-1
30671,1165.482,0,0,0.00,0,-1,0,-1
30672,1165.487,0,0,0.00,0,-1,0,-1
30673,1165.492,0,0,0.00,0,-1,0,-1
30674,1165.497,0,0,0.00,0,-1,0,-1
30675,1165.502,0,0,0.00,0,-1,0,-1
30676,1165.507,0,0,0.00,0,-1,0,-1
30677,1165.512,0,0,0.00,0,-1,0,-1
30678,1165.517,0,0,0.00,0,-1,0,-1
30679,1165.522,0,0,0.00,0,-1,0,-1
30680,1165.527,0,0,0.00,0,-1,0,-1
30681,1165.532,0,0,0.00,0,-1,0,-1
30682,1165.537,0,0,0.00,0,-1,0,-1
30683,1165.542,0,0,0.00,0,-1,0,-1
30684,1165.547,0,0,0.00,0,-1,0,-1
30685,1165.552,0,0,0.00,0,-1,0,-1
30686,1165.557,0,0,0.00,0,-1,0,-1
30687,1165.562,0,0,0.00,0,-1,0,-1
30688,1165.567,0,0,0.00,0,-1,0,-1
30689,1165.572,0,0,0.00,0,-1,0,-1
30690,1165.577,0,0,0.00,0,-1,0,-1
30691,1165.582,0,0,0.00,85,-1,0,-1
30692,1165.587,0,0,0.00,0,-1,0,-1
30693,1165.592,0,0,0.00,0,-1,0,-1
30694,1165.597,0,0,0.00,100,-1,0,-1
30695,1165.602,0,0,0.00,0,-1,0,-1
30696,1165.607,0,0,0.00,0,-1,0,-1
30697,1165.612,0,0,0.00,0,-1,0,-1
30698,1165.617,0,0,0.00,0,-1,0,-1
30699,1165.622,0,0,0.00,0,-1,0,-1
30700,1165.627,0,0,0.00,0,-1,0,-1
30701,1165.632,0,0,0.00,0,-1,0,-1
30702,1165.637,0,0,0.00,0,-1,0,-1
30703,1165.642,0,0,0.00,0,-1,0,-1
30704,1165.647,0,0,0.00,0,-1,0,-1
30705,1165.652,0,0,0.00,0,-1,0,-1
30706,1165.657,0,0,0.00,0,-1,0,-1
30707,1165.662,0,0,0.00,0,-1,0,-1
30708,1165.667,0,0,0.00,0,-1,0,-1
30709,1165.672,0,0,0.00,0,-1,0,-1
30710,1165.677,0,0,0.00,0,-1,0,-1
30711,1165.682,0,0,0.00,0,-1,0,-1
30712,1165.687,0,0,0.00,0,-1,0,-1
30713,1165.692,0,0,0.00,0,-1,0,-1
30714,1165.697,0,0,0.00,0,-1,0,-1
30715,1165.702,0,0,0.00,0,-1,0,-1
30716,1165.707,0,0,0.00,0,-1,0,-1
30717,1165.712,0,0,0.00,0,-1,0,-1
30718,1165.717,0,0,0.00,0,-1,0,-1
30719,1165.722,0,0,0.00,0,-1,0,-1
30720,1165.727,0,0,0.00,0,-1,0,-1
30721,1165.732,0,0,0.00,0,-1,0,-1
30722,1165.737,0,0,0.00,0,-1,0,-1
30723,1165.742,0,0,0.00,0,-1,0,-1
30724,1165.747,0,0,0.00,0,-1,0,-1
30725,1165.752,0,0,0.00,0,-1,0,-1
30726,1165.757,0,0,0.00,0,-1,0,-1
30727,1165.762,0,0,0.00,0,-1,0,-1
30728,1165.767,0,0,0.00,0,-1,0,-1
30729,1165.772,0,0,0.00,0,-1,0,-1
30730,1165.777,0,0,0.00,0,-1,0,-1
30731,1165.782,0,0,0.00,0,-1,0,-1
30732,1165.787,0,0,0.00,0,-1,0,-1
30733,1165.792,0,0,0.00,0,-1,0,-1
30734,1165.797,0,0,0.00,0,-1,0,-1
30735,1165.802,0,0,0.00,0,-1,0,-1
30736,1165.807,0,0,0.00,0,-1,0,-1
30737,1165.812,0,0,0.00,0,-1,0,-1
30738,1165.817,0,0,0.00,0,-1,0,-1
30739,1165.822,0,0,0.00,0,-1,0,-1
30740,1165.827,0,0,0.00,0,-1,0,-1
30741,1165.832,0,0,0.00,0,-1,0,-1
30742,1165.837,0,0,0.00,0,-1,0,-1
30743,1165.842,0,0,0.00,0,-1,0,-1
30744,1165.847,0,0,0.00,0,-1,0,-1
30745,1165.852,0,0,0.00,0,-1,0,-1
30746,1165.857,0,0,0.00,0,-1,0,-1
30747,1165.862,0,0,0.00,7,-1,0,-1
30748,1165.867,0,0,0.00,47,-1,0,-1
30749,1165.872,0,0,0.00,0,-1,0,-1
30750,1165.877,0,0,0.00,0,-1,0,-1
30751,1165.882,0,0,0.00,0,-1,0,-1
30752,1165.887,0,0,0.00,0,-1,0,-1
30753,1165.892,0,0,0.00,0,-1,0,-1
30754,1165.897,0,0,0.00,0,-1,0,-1
30755,1165.902,0,0,0.00,0,-1,0,-1
30756,1165.907,0,0,0.00,0,-1,0,-1
30757,1165.912,0,0,0.00,0,-1,0,-1
30758,1165.917,0,0,0.00,0,-1,0,-1
30759,1165.922,0,0,0.00,0,-1,0,-1
30760,1165.927,0,0,0.00,0,-1,0,-1
30761,1165.932,0,0,0.00,0,-1,0,-1
30762,1165.937,0,0,0.00,0,-1,0,-1
30763,1165.943,0,0,0.00,0,-1,0,-1
30764,1165.947,0,0,0.00,0,-1,0,-1
30765,1165.952,0,0,0.00,0,-1,0,-1
30766,1165.957,0,0,0.00,0,-1,0,-1
30767,1165.962,0,0,0.00,0,-1,0,-1
30768,1165.967,0,0,0.00,0,-1,0,-1
30769,1165.972,0,0,0.00,0,-1,0,-1
30770,1165.977,0,0,0.00,0,-1,0,-1
30771,1165.982,0,0,0.00,0,-1,0,-1
30772,1165.987,0,0,0.00,0,-1,0,-1
30773,1165.992,0,0,0.00,0,-1,0,-1
30774,1165.997,0,0,0.00,0,-1,0,-1
30775,1166.2,0,0,0.00,0,-1,0,-1
30776,1166.7,0,0,0.00,0,-1,0,-1
30777,1166.12,0,0,0.00,128,-1,0,-1
30778,1166.17,0,0,0.00,0,-1,0,-1
30779,1166.22,0,0,0.00,0,-1,0,-1
30780,1166.27,0,0,0.00,0,-1,0,-1
30781,1166.32,0,0,0.00,0,-1,0,-1
30782,1166.37,0,0,0.00,0,-1,0,-1
30783,1166.42,0,0,0.00,0,-1,0,-1
30784,1166.47,0,0,0.00,0,-1,0,-1
30785,1166.52,0,0,0.00,0,-1,0,-1
30786,1166.57,0,0,0.00,0,-1,0,-1
30787,1166.62,0,0,0.00,0,-1,0,-1
30788,1166.67,0,0,0.00,0,-1,0,-1
30789,1166.72,0,0,0.00,0,-1,0,-1
30790,1166.77,0,0,0.00,0,-1,0,-1
30791,1166.82,0,0,0.00,0,-1,0,-1
30792,1166.87,0,0,0.00,0,-1,0,-1
30793,1166.92,0,0,0.00,0,-1,0,-1
30794,1166.97,0,0,0.00,0,-1,0,-1
30795,1166.102,0,0,0.00,0,-1,0,-1
30796,1166.107,0,0,0.00,0,-1,0,-1
30797,1166.112,0,0,0.00,0,-1,0,-1
30798,1166.117,0,0,0.00,0,-1,0,-1
30799,1166.122,0,0,0.00,0,-1,0,-1
30800,1166.127,0,0,0.00,0,-1,0,-1
30801,1166.132,0,0,0.00,0,-1,0,-1
30802,1166.137,0,0,0.00,0,-1,0,-1
30803,1166.142,0,0,0.00,0,-1,0,-1
30804,1166.148,0,0,0.00,0,-1,0,-1
30805,1166.153,0,0,0.00,0,-1,0,-1
30806,1166.157,0,0,0.00,0,-1,0,-1
30807,1166.162,0,0,0.00,0,-1,0,-1
30808,1166.167,0,0,0.00,0,-1,0,-1
30809,1166.172,0,0,0.00,0,-1,0,-1
30810,1166.177,0,0,0.00,0,-1,0,-1
30811,1166.182,0,0,0.00,0,-1,0,-1
30812,1166.187,0,0,0.00,0,-1,0,-1
30813,1166.192,0,0,0.00,0,-1,0,-1
30814,1166.197,0,0,0.00,0,-1,0,-1
30815,1166.202,0,0,0.00,0,-1,0,-1
30816,1166.207,0,0,0.00,0,-1,0,-1
30817,1166.212,0,0,0.00,0,-1,0,-1
30818,1166.217,0,0,0.00,0,-1,0,-1
30819,1166.222,0,0,0.00,0,-1,0,-1
30820,1166.227,0,0,0.00,0,-1,0,-1
30821,1166.232,0,0,0.00,0,-1,0,-1
30822,1166.237,0,0,0.00,0,-1,0,-1
30823,1166.242,0,0,0.00,0,-1,0,-1
30824,1166.247,0,0,0.00,0,-1,0,-1
30825,1166.252,0,0,0.00,0,-1,0,-1
30826,1166.257,0,0,0.00,0,-1,0,-1
30827,1166.262,0,0,0.00,0,-1,0,-1
30828,1166.267,0,0,0.00,48,-1,0,-1
30829,1166.272,0,0,0.00,0,-1,0,-1
30830,1166.277,0,0,0.00,82,-1,0,-1
30831,1166.282,0,0,0.00,0,-1,0,-1
30832,1166.287,0,0,0.00,11,-1,0,-1
30833,1166.292,0,0,0.00,0,-1,0,-1
30834,1166.297,0,0,0.00,0,-1,0,-1
30835,1166.302,0,0,0.00,274,-1,0,-1
30836,1166.307,0,0,0.00,0,-1,0,-1
30837,1166.312,0,0,0.00,0,-1,0,-1
30838,1166.317,0,0,0.00,334,-1,0,-1
30839,1166.322,0,0,0.00,0,-1,0,-1
30840,1166.327,0,0,0.00,0,-1,0,-1
30841,1166.332,0,0,0.00,0,-1,0,-1
