,index,ch1,ch2,ch3,dopp,UC,UC_count,Manual_Uc_Status
103,610.383,0,0,2320.00,0,244,20,-1
104,610.388,0,0,2315.00,0,243,20,-1
105,610.393,0,0,2322.00,0,244,20,-1
106,610.398,0,0,2311.00,0,243,20,-1
107,610.403,0,0,2320.00,0,244,20,-1
108,610.408,0,0,2317.00,0,243,20,-1
109,610.413,0,0,2321.00,0,244,20,-1
110,610.418,0,0,2313.00,0,243,20,-1
111,610.423,0,0,2320.00,0,244,20,-1
112,610.428,0,0,2313.00,0,243,20,-1
113,610.433,0,0,2322.00,0,244,20,-1
114,610.438,0,0,2311.00,0,243,20,-1
115,610.443,0,0,2320.00,0,244,20,-1
116,610.448,0,0,2311.00,0,243,20,-1
117,610.453,0,0,2321.00,0,244,20,-1
118,610.459,0,0,2314.00,0,243,20,-1
119,610.463,0,0,2320.00,0,244,20,-1
120,610.468,0,0,2314.00,0,243,20,-1
121,610.473,0,0,2325.00,0,244,20,-1
122,610.478,0,0,2309.00,0,243,20,-1
123,610.483,0,0,2320.00,0,244,20,-1
124,610.488,0,0,2313.00,0,243,20,-1
125,610.493,0,0,2320.00,0,244,20,-1
126,610.498,0,0,2314.00,0,243,20,-1
127,610.503,0,0,2320.00,0,244,20,-1
128,610.508,0,0,2313.00,0,243,20,-1
129,610.513,0,0,2325.00,0,244,20,-1
130,610.518,0,0,2315.00,0,243,20,-1
131,610.523,0,0,2320.00,0,244,20,-1
132,610.528,0,0,2314.00,0,243,20,-1
133,610.533,0,0,2321.00,0,244,20,-1
134,610.538,0,0,2310.00,0,243,20,-1
135,610.543,0,0,2320.00,0,244,20,-1
136,610.548,0,0,2314.00,0,243,20,-1
137,610.553,0,0,2320.00,0,244,20,-1
138,610.558,0,0,2313.00,0,243,20,-1
139,610.563,0,0,2321.00,0,244,20,-1
140,610.568,0,0,2314.00,0,243,20,-1
141,610.573,0,0,2322.00,0,244,20,-1
142,610.578,0,0,2313.00,0,243,20,-1
143,610.583,0,0,2321.00,0,244,20,-1
144,610.588,0,0,2313.00,0,243,20,-1
145,610.593,0,0,2320.00,0,244,20,-1
146,610.598,0,0,2315.00,0,243,20,-1
147,610.603,0,0,2321.00,0,244,20,-1
148,610.608,0,0,2311.00,0,243,20,-1
149,610.613,0,0,2324.00,0,244,20,-1
150,610.618,0,0,2317.00,0,243,20,-1
151,610.623,0,0,2321.00,0,244,20,-1
152,610.628,0,0,2314.00,0,243,20,-1
153,610.633,0,0,2321.00,0,244,20,-1
154,610.638,0,0,2316.00,0,244,20,-1
155,610.643,0,0,2322.00,0,244,20,-1
156,610.648,0,0,2319.00,0,244,20,-1
157,610.653,0,0,2321.00,0,244,20,-1
158,610.658,0,0,2315.00,0,243,20,-1
159,610.663,0,0,2321.00,0,244,20,-1
160,610.668,0,0,2317.00,0,244,20,-1
161,610.673,0,0,2322.00,0,244,20,-1
162,610.678,0,0,2316.00,0,244,20,-1
163,610.683,0,0,2321.00,0,244,20,-1
164,610.688,0,0,2316.00,0,243,20,-1
165,610.693,0,0,2324.00,0,244,20,-1
166,610.698,0,0,2317.00,0,243,20,-1
167,610.703,0,0,2322.00,0,244,20,-1
168,610.708,0,0,2315.00,0,243,20,-1
169,610.713,0,0,2325.00,0,244,20,-1
170,610.719,0,0,2315.00,0,243,20,-1
171,610.723,0,0,2322.00,0,244,20,-1
172,610.728,0,0,2315.00,0,244,20,-1
173,610.733,0,0,2322.00,0,244,20,-1
174,610.738,0,0,2314.00,0,243,20,-1
175,610.743,0,0,2320.00,0,244,20,-1
176,610.748,0,0,2315.00,0,243,20,-1
177,610.753,0,0,2320.00,0,244,20,-1
178,610.758,0,0,2314.00,0,243,20,-1
179,610.763,0,0,2320.00,0,244,20,-1
180,610.768,0,0,2314.00,0,243,20,-1
181,610.773,0,0,2320.00,0,244,20,-1
182,610.778,0,0,2310.00,0,243,20,-1
183,610.783,0,0,2321.00,0,244,20,-1
184,610.788,0,0,2315.00,0,243,20,-1
185,610.793,0,0,2321.00,0,244,20,-1
186,610.798,0,0,2310.00,0,243,20,-1
187,610.803,0,0,2320.00,0,244,20,-1
188,610.808,0,0,2314.00,0,243,20,-1
189,610.813,0,0,2321.00,0,244,20,-1
190,610.818,0,0,2314.00,0,243,20,-1
191,610.823,0,0,2320.00,0,244,20,-1
192,610.828,0,0,2310.00,0,243,20,-1
193,610.833,0,0,2320.00,0,244,20,-1
194,610.838,0,0,2309.00,0,243,20,-1
195,610.843,0,0,2322.00,0,244,20,-1
196,610.848,0,0,2313.00,0,243,20,-1
197,610.853,0,0,2320.00,0,244,20,-1
198,610.858,0,0,2315.00,0,243,20,-1
199,610.863,0,0,2321.00,0,244,20,-1
200,610.868,0,0,2315.00,0,243,20,-1
201,610.873,0,0,2321.00,0,244,20,-1
202,610.878,0,0,2317.00,0,243,20,-1
203,610.883,0,0,2320.00,0,244,20,-1
204,610.888,0,0,2314.00,0,243,20,-1
205,610.893,0,0,2324.00,0,244,20,-1
206,610.898,0,0,2319.00,0,243,20,-1
207,610.903,0,0,2320.00,0,244,20,-1
208,610.908,0,0,2316.00,0,243,20,-1
209,610.913,0,0,2322.00,0,244,20,-1
210,610.918,0,0,2315.00,0,243,20,-1
211,610.924,0,0,2322.00,0,244,20,-1
212,610.929,0,0,2315.00,0,244,20,-1
213,610.933,0,0,2320.00,0,244,20,-1
214,610.938,0,0,2314.00,0,243,20,-1
215,610.943,0,0,2320.00,0,244,20,-1
216,610.948,0,0,2314.00,0,243,20,-1
217,610.953,0,0,2322.00,0,244,20,-1
218,610.958,0,0,2314.00,0,243,20,-1
219,610.963,0,0,2320.00,0,244,20,-1
220,610.968,0,0,2314.00,0,243,20,-1
221,610.973,0,0,2323.00,0,244,20,-1
222,610.978,0,0,2316.00,0,243,20,-1
223,610.983,0,0,2320.00,0,244,20,-1
224,610.988,0,0,2313.00,0,243,20,-1
225,610.993,0,0,2323.00,0,244,20,-1
226,610.998,0,0,2315.00,0,243,20,-1
227,611.3,0,0,2320.00,0,244,20,-1
228,611.8,0,0,2311.00,0,243,20,-1
229,611.13,0,0,2326.00,0,244,20,-1
230,611.18,0,0,2313.00,0,243,20,-1
231,611.23,0,0,2321.00,0,244,20,-1
232,611.28,0,0,2315.00,0,243,20,-1
233,611.33,0,0,2323.00,0,244,20,-1
234,611.38,0,0,2317.00,0,243,20,-1
235,611.43,0,0,2322.00,0,244,20,-1
236,611.48,0,0,2315.00,0,243,20,-1
237,611.53,0,0,2325.00,0,244,20,-1
238,611.58,0,0,2311.00,0,243,20,-1
239,611.63,0,0,2320.00,0,244,20,-1
240,611.68,0,0,2313.00,0,243,20,-1
241,611.73,0,0,2321.00,0,244,20,-1
242,611.78,0,0,2314.00,0,243,20,-1
243,611.83,0,0,2323.00,0,244,20,-1
244,611.88,0,0,2317.00,0,243,20,-1
245,611.93,0,0,2324.00,0,244,20,-1
246,611.98,0,0,2315.00,0,243,20,-1
247,611.103,0,0,2320.00,0,244,20,-1
248,611.108,0,0,2318.00,0,243,20,-1
249,611.113,0,0,2324.00,0,244,20,-1
250,611.118,0,0,2313.00,0,243,20,-1
251,611.123,0,0,2322.00,0,244,20,-1
252,611.128,0,0,2316.00,0,243,20,-1
253,611.134,0,0,2324.00,0,244,20,-1
254,611.138,0,0,2317.00,0,243,20,-1
255,611.143,0,0,2321.00,0,244,20,-1
256,611.148,0,0,2316.00,0,244,20,-1
257,611.153,0,0,2324.00,0,244,20,-1
258,611.158,0,0,2317.00,0,243,20,-1
259,611.163,0,0,2321.00,0,244,20,-1
260,611.168,0,0,2314.00,0,243,20,-1
261,611.173,0,0,2325.00,0,244,20,-1
262,611.178,0,0,2313.00,0,243,20,-1
263,611.183,0,0,2321.00,0,244,20,-1
264,611.188,0,0,2317.00,0,243,20,-1
265,611.193,0,0,2323.00,0,244,20,-1
266,611.198,0,0,2318.00,0,243,20,-1
267,611.203,0,0,2320.00,0,244,20,-1
268,611.208,0,0,2315.00,0,243,20,-1
269,611.213,0,0,2322.00,0,244,20,-1
270,611.218,0,0,2316.00,0,243,20,-1
271,611.223,0,0,2323.00,0,244,20,-1
272,611.228,0,0,2315.00,0,244,20,-1
273,611.233,0,0,2323.00,0,244,20,-1
274,611.238,0,0,2316.00,0,243,20,-1
275,611.243,0,0,2320.00,0,244,20,-1
276,611.248,0,0,2315.00,0,243,20,-1
277,611.253,0,0,2322.00,0,244,20,-1
278,611.258,0,0,2315.00,0,243,20,-1
279,611.263,0,0,2320.00,0,244,20,-1
280,611.268,0,0,2317.00,0,243,20,-1
281,611.273,0,0,2323.00,0,244,20,-1
282,611.278,0,0,2311.00,0,243,20,-1
283,611.283,0,0,2320.00,0,244,20,-1
284,611.288,0,0,2314.00,0,243,20,-1
285,611.293,0,0,2320.00,0,244,20,-1
286,611.298,0,0,2311.00,0,243,20,-1
287,611.303,0,0,2320.00,0,244,20,-1
288,611.308,0,0,2309.00,0,243,20,-1
289,611.313,0,0,2320.00,0,244,20,-1
290,611.318,0,0,2315.00,0,243,20,-1
291,611.323,0,0,2320.00,0,244,20,-1
292,611.328,0,0,2315.00,0,243,20,-1
293,611.333,0,0,2322.00,0,244,20,-1
294,611.339,0,0,2313.00,0,243,20,-1
295,611.343,0,0,2320.00,0,244,20,-1
296,611.348,0,0,2313.00,0,243,20,-1
297,611.353,0,0,2320.00,0,244,20,-1
298,611.358,0,0,2313.00,0,243,20,-1
299,611.363,0,0,2320.00,0,244,20,-1
300,611.368,0,0,2314.00,0,243,20,-1
301,611.373,0,0,2321.00,0,244,20,-1
302,611.378,0,0,2316.00,0,243,20,-1
303,611.383,0,0,2320.00,0,244,20,-1
304,611.388,0,0,2315.00,0,243,20,-1
305,611.393,0,0,2322.00,0,244,20,-1
306,611.398,0,0,2316.00,0,243,20,-1
307,611.403,0,0,2320.00,0,244,20,-1
308,611.408,0,0,2314.00,0,243,20,-1
309,611.413,0,0,2322.00,0,244,20,-1
310,611.418,0,0,2314.00,0,243,20,-1
311,611.423,0,0,2320.00,0,244,20,-1
312,611.428,0,0,2316.00,0,243,20,-1
313,611.433,0,0,2322.00,0,244,20,-1
314,611.438,0,0,2313.00,0,243,20,-1
315,611.443,0,0,2320.00,0,244,20,-1
316,611.448,0,0,2310.00,0,243,20,-1
317,611.453,0,0,2320.00,0,244,20,-1
318,611.458,0,0,2311.00,0,243,20,-1
319,611.463,0,0,2323.00,0,244,20,-1
320,611.468,0,0,2313.00,0,243,20,-1
321,611.473,0,0,2321.00,0,244,20,-1
322,611.478,0,0,2307.00,0,243,20,-1
323,611.483,0,0,2319.00,0,244,20,-1
324,611.488,0,0,2314.00,0,243,20,-1
325,611.493,0,0,2320.00,0,244,20,-1
326,611.498,0,0,2311.00,0,243,20,-1
327,611.503,0,0,2320.00,0,244,20,-1
328,611.508,0,0,2310.00,0,243,20,-1
329,611.513,0,0,2320.00,0,244,20,-1
330,611.518,0,0,2310.00,0,243,20,-1
331,611.523,0,0,2320.00,0,244,20,-1
332,611.528,0,0,2310.00,0,243,20,-1
333,611.533,0,0,2320.00,0,244,20,-1
334,611.538,0,0,2311.00,0,243,20,-1
335,611.544,0,0,2320.00,0,244,20,-1
336,611.548,0,0,2311.00,0,243,20,-1
337,611.553,0,0,2320.00,0,244,20,-1
338,611.558,0,0,2310.00,0,243,20,-1
339,611.563,0,0,2320.00,0,244,20,-1
340,611.568,0,0,2308.00,0,243,20,-1
341,611.573,0,0,2320.00,0,244,20,-1
342,611.578,0,0,2313.00,0,243,20,-1
343,611.583,0,0,2320.00,0,244,20,-1
344,611.588,0,0,2311.00,0,243,20,-1
345,611.593,0,0,2322.00,0,244,20,-1
346,611.598,0,0,2310.00,0,243,20,-1
347,611.603,0,0,2320.00,0,244,20,-1
348,611.608,0,0,2311.00,0,243,20,-1
349,611.613,0,0,2321.00,0,244,20,-1
350,611.618,0,0,2315.00,0,243,20,-1
351,611.623,0,0,2320.00,0,244,20,-1
352,611.628,0,0,2310.00,0,243,20,-1
353,611.633,0,0,2320.00,0,244,20,-1
354,611.638,0,0,2315.00,0,243,20,-1
355,611.643,0,0,2320.00,0,244,20,-1
356,611.648,0,0,2312.00,0,243,20,-1
357,611.653,0,0,2322.00,0,244,20,-1
358,611.658,0,0,2310.00,0,243,20,-1
359,611.663,0,0,2320.00,0,244,20,-1
360,611.668,0,0,2315.00,0,243,20,-1
361,611.673,0,0,2322.00,0,244,20,-1
362,611.678,0,0,2310.00,0,243,20,-1
363,611.683,0,0,2320.00,0,244,20,-1
364,611.688,0,0,2311.00,0,243,20,-1
365,611.693,0,0,2320.00,0,244,20,-1
366,611.698,0,0,2311.00,0,243,20,-1
367,611.703,0,0,2320.00,0,244,20,-1
368,611.708,0,0,2314.00,0,243,20,-1
369,611.713,0,0,2321.00,0,244,20,-1
370,611.718,0,0,2311.00,0,243,20,-1
371,611.723,0,0,2320.00,0,244,20,-1
372,611.728,0,0,2310.00,0,243,20,-1
373,611.733,0,0,2320.00,0,244,20,-1
374,611.738,0,0,2313.00,0,243,20,-1
375,611.743,0,0,2320.00,0,244,20,-1
376,611.749,0,0,2315.00,0,243,20,-1
377,611.753,0,0,2322.00,0,244,20,-1
378,611.758,0,0,2311.00,0,243,20,-1
379,611.763,0,0,2320.00,0,244,20,-1
380,611.769,0,0,2314.00,0,243,20,-1
381,611.773,0,0,2320.00,0,244,20,-1
382,611.778,0,0,2314.00,0,243,20,-1
383,611.783,0,0,2320.00,0,244,20,-1
384,611.788,0,0,2311.00,0,243,20,-1
385,611.793,0,0,2322.00,0,244,20,-1
386,611.798,0,0,2314.00,0,243,20,-1
387,611.803,0,0,2320.00,0,244,20,-1
388,611.808,0,0,2311.00,0,243,20,-1
389,611.813,0,0,2322.00,0,244,20,-1
390,611.818,0,0,2314.00,0,243,20,-1
391,611.823,0,0,2320.00,0,244,20,-1
392,611.828,0,0,2316.00,0,243,20,-1
393,611.833,0,0,2321.00,0,244,20,-1
394,611.838,0,0,2313.00,0,244,20,-1
395,611.843,0,0,2321.00,0,244,20,-1
396,611.848,0,0,2315.00,0,243,20,-1
397,611.853,0,0,2323.00,0,244,20,-1
398,611.858,0,0,2316.00,0,244,20,-1
399,611.863,0,0,2322.00,0,244,20,-1
400,611.868,0,0,2315.00,0,243,20,-1
401,611.873,0,0,2321.00,0,244,20,-1
402,611.878,0,0,2315.00,0,243,20,-1
403,611.883,0,0,2323.00,0,244,20,-1
404,611.888,0,0,2318.00,0,244,20,-1
405,611.893,0,0,2321.00,0,244,20,-1
406,611.898,0,0,2313.00,0,243,20,-1
407,611.903,0,0,2320.00,0,244,20,-1
408,611.908,0,0,2314.00,0,243,20,-1
409,611.913,0,0,2321.00,0,244,20,-1
410,611.918,0,0,2316.00,0,243,20,-1
411,611.923,0,0,2320.00,0,244,20,-1
412,611.928,0,0,2313.00,0,243,20,-1
413,611.933,0,0,2320.00,0,244,20,-1
414,611.938,0,0,2315.00,0,243,20,-1
415,611.943,0,0,2320.00,0,244,20,-1
416,611.948,0,0,2312.00,0,243,20,-1
417,611.953,0,0,2320.00,0,244,20,-1
418,611.958,0,0,2313.00,0,243,20,-1
419,611.963,0,0,2320.00,0,244,20,-1
420,611.968,0,0,2309.00,0,243,20,-1
421,611.973,0,0,2320.00,0,244,20,-1
422,611.978,0,0,2313.00,0,243,20,-1
423,611.983,0,0,2320.00,0,244,20,-1
424,611.988,0,0,2313.00,0,242,20,-1
425,611.993,0,0,2320.00,0,244,20,-1
426,611.998,0,0,2314.00,0,243,20,-1
427,612.3,0,0,2319.00,0,244,20,-1
428,612.8,0,0,2309.00,0,242,20,-1
429,612.13,0,0,2320.00,0,244,20,-1
430,612.18,0,0,2314.00,0,243,20,-1
431,612.23,0,0,2319.00,0,244,20,-1
432,612.28,0,0,2313.00,0,242,20,-1
433,612.33,0,0,2319.00,0,244,20,-1
434,612.38,0,0,2314.00,0,242,20,-1
435,612.43,0,0,2317.00,0,244,20,-1
436,612.48,0,0,2311.00,0,243,20,-1
437,612.53,0,0,2320.00,0,244,20,-1
438,612.58,0,0,2311.00,0,243,20,-1
439,612.63,0,0,2317.00,0,243,20,-1
440,612.68,0,0,2313.00,0,243,20,-1
441,612.73,0,0,2320.00,0,244,20,-1
442,612.78,0,0,2314.00,0,243,20,-1
443,612.83,0,0,2318.00,0,244,20,-1
444,612.88,0,0,2311.00,0,243,20,-1
445,612.93,0,0,2320.00,0,244,20,-1
446,612.98,0,0,2313.00,0,242,20,-1
447,612.103,0,0,2318.00,0,244,20,-1
448,612.108,0,0,2313.00,0,243,20,-1
449,612.113,0,0,2320.00,0,244,20,-1
450,612.118,0,0,2314.00,0,243,20,-1
451,612.123,0,0,2319.00,0,244,20,-1
452,612.128,0,0,2316.00,0,243,20,-1
453,612.133,0,0,2320.00,0,244,20,-1
454,612.138,0,0,2313.00,0,243,20,-1
455,612.143,0,0,2320.00,0,244,20,-1
456,612.148,0,0,2317.00,0,243,20,-1
457,612.153,0,0,2321.00,0,244,20,-1
458,612.159,0,0,2313.00,0,243,20,-1
459,612.163,0,0,2320.00,0,244,20,-1
460,612.168,0,0,2315.00,0,243,20,-1
461,612.173,0,0,2322.00,0,244,20,-1
462,612.178,0,0,2317.00,0,243,20,-1
463,612.183,0,0,2320.00,0,243,20,-1
464,612.188,0,0,2315.00,0,243,20,-1
465,612.193,0,0,2320.00,0,244,20,-1
466,612.198,0,0,2318.00,0,243,20,-1
467,612.203,0,0,2320.00,0,244,20,-1
468,612.208,0,0,2314.00,0,243,20,-1
469,612.213,0,0,2320.00,0,244,20,-1
470,612.218,0,0,2315.00,0,243,20,-1
471,612.223,0,0,2320.00,0,244,20,-1
472,612.228,0,0,2317.00,0,243,20,-1
473,612.233,0,0,2320.00,0,244,20,-1
474,612.238,0,0,2311.00,0,243,20,-1
475,612.243,0,0,2319.00,0,244,20,-1
476,612.248,0,0,2314.00,0,243,20,-1
477,612.253,0,0,2320.00,0,244,20,-1
478,612.258,0,0,2314.00,0,243,20,-1
479,612.263,0,0,2318.00,0,244,20,-1
480,612.268,0,0,2313.00,0,243,20,-1
481,612.273,0,0,2320.00,0,244,20,-1
482,612.278,0,0,2314.00,0,243,20,-1
483,612.283,0,0,2317.00,0,243,20,-1
484,612.288,0,0,2317.00,0,243,20,-1
485,612.293,0,0,2320.00,0,244,20,-1
486,612.298,0,0,2318.00,0,243,20,-1
487,612.303,0,0,2319.00,0,244,20,-1
488,612.308,0,0,2315.00,0,243,20,-1
489,612.313,0,0,2320.00,0,244,20,-1
490,612.318,0,0,2315.00,0,243,20,-1
491,612.323,0,0,2320.00,0,244,20,-1
492,612.328,0,0,2317.00,0,243,20,-1
493,612.333,0,0,2320.00,0,244,20,-1
494,612.338,0,0,2317.00,0,243,20,-1
495,612.343,0,0,2320.00,0,244,20,-1
496,612.348,0,0,2320.00,0,243,20,-1
497,612.353,0,0,2320.00,0,244,20,-1
498,612.358,0,0,2317.00,0,243,20,-1
499,612.364,0,0,2320.00,0,244,20,-1
500,612.368,0,0,2318.00,0,243,20,-1
501,612.373,0,0,2320.00,0,244,20,-1
502,612.378,0,0,2318.00,0,243,20,-1
503,612.383,0,0,2320.00,0,244,20,-1
504,612.388,0,0,2320.00,0,243,20,-1
505,612.393,0,0,2321.00,0,244,20,-1
506,612.398,0,0,2300.00,0,243,20,-1
507,612.403,0,0,2319.00,0,244,20,-1
508,612.408,0,0,2320.00,0,243,20,-1
509,612.413,0,0,2322.00,0,244,20,-1
510,612.418,0,0,2320.00,0,243,20,-1
511,612.423,0,0,2320.00,0,244,20,-1
512,612.428,0,0,2320.00,0,244,20,-1
513,612.433,0,0,2321.00,0,244,20,-1
514,612.438,0,0,2319.00,0,244,20,-1
515,612.443,0,0,2320.00,0,244,20,-1
516,612.448,0,0,2320.00,0,243,20,-1
517,612.453,0,0,2320.00,0,244,20,-1
518,612.458,0,0,2320.00,0,243,20,-1
519,612.463,0,0,2319.00,0,244,20,-1
520,612.468,0,0,2319.00,0,243,20,-1
521,612.473,0,0,2320.00,0,244,20,-1
522,612.478,0,0,2320.00,0,244,20,-1
523,612.483,0,0,2320.00,0,244,20,-1
524,612.488,0,0,2320.00,0,243,20,-1
525,612.493,0,0,2320.00,0,244,20,-1
526,612.498,0,0,2320.00,0,244,20,-1
527,612.503,0,0,2320.00,0,244,20,-1
528,612.508,0,0,2320.00,0,243,20,-1
529,612.513,0,0,2321.00,0,244,20,-1
530,612.518,0,0,2320.00,0,244,20,-1
531,612.523,0,0,2320.00,0,244,20,-1
532,612.528,0,0,2320.00,0,244,20,-1
533,612.533,0,0,2320.00,0,244,20,-1
534,612.538,0,0,2320.00,0,244,20,-1
535,612.543,0,0,2319.00,0,244,20,-1
536,612.548,0,0,2320.00,0,244,20,-1
537,612.553,0,0,2319.00,0,244,20,-1
538,612.558,0,0,2320.00,0,244,20,-1
539,612.563,0,0,2320.00,0,244,20,-1
540,612.568,0,0,2320.00,0,243,20,-1
541,612.573,0,0,2321.00,0,244,20,-1
542,612.578,0,0,2321.00,0,244,20,-1
543,612.583,0,0,2320.00,0,244,20,-1
544,612.588,0,0,2321.00,0,244,20,-1
545,612.593,0,0,2320.00,0,244,20,-1
546,612.598,0,0,2320.00,0,244,20,-1
547,612.603,0,0,2320.00,0,244,20,-1
548,612.608,0,0,2322.00,0,244,20,-1
549,612.613,0,0,2320.00,0,244,20,-1
550,612.618,0,0,2321.00,0,244,20,-1
551,612.623,0,0,2320.00,0,244,20,-1
552,612.628,0,0,2321.00,0,244,20,-1
553,612.633,0,0,2321.00,0,244,20,-1
554,612.638,0,0,2320.00,0,244,20,-1
555,612.643,0,0,2319.00,0,244,20,-1
556,612.648,0,0,2326.00,0,244,20,-1
557,612.653,0,0,2320.00,0,244,20,-1
558,612.658,0,0,2322.00,0,244,20,-1
559,612.663,0,0,2320.00,0,244,20,-1
560,612.668,0,0,2326.00,0,244,20,-1
561,612.673,0,0,2320.00,0,244,20,-1
562,612.678,0,0,2321.00,0,244,20,-1
563,612.683,0,0,2320.00,0,244,20,-1
564,612.688,0,0,2321.00,0,244,20,-1
565,612.693,0,0,2320.00,0,244,20,-1
566,612.698,0,0,2321.00,0,244,20,-1
567,612.703,0,0,2320.00,0,244,20,-1
568,612.708,0,0,2324.00,0,244,20,-1
569,612.713,0,0,2319.00,0,244,20,-1
570,612.718,0,0,2322.00,0,244,20,-1
571,612.723,0,0,2320.00,0,244,20,-1
572,612.728,0,0,2326.00,0,244,20,-1
573,612.733,0,0,2320.00,0,244,20,-1
574,612.738,0,0,2323.00,0,244,20,-1
575,612.743,0,0,2320.00,0,244,20,-1
576,612.748,0,0,2331.00,0,244,20,-1
577,612.753,0,0,2320.00,0,244,20,-1
578,612.758,0,0,2322.00,0,244,20,-1
579,612.763,0,0,2321.00,0,244,20,-1
